secID,intoDate,secShortName,ticker,consID,consShortName,consTickerSymbol,consExchangeCD,outDate,isNew
000300.ZICN,20050408,沪深300,000300,000001.XSHE,平安银行,000001,XSHE,,1
000300.ZICN,20050408,沪深300,000300,000002.XSHE,万科A,000002,XSHE,,1
000300.ZICN,20050408,沪深300,000300,000009.XSHE,中国宝安,000009,XSHE,20171211,0
000300.ZICN,20050408,沪深300,000300,000012.XSHE,南玻A,000012,XSHE,20141215,0
000300.ZICN,20050408,沪深300,000300,000016.XSHE,深康佳A,000016,XSHE,20060703,0
000300.ZICN,20050408,沪深300,000300,000021.XSHE,深科技,000021,XSHE,20130104,0
000300.ZICN,20050408,沪深300,000300,000024.XSHE,招商地产,000024,XSHE,20151230,0
000300.ZICN,20050408,沪深300,000300,000027.XSHE,深圳能源,000027,XSHE,20120702,0
000300.ZICN,20050408,沪深300,000300,000029.XSHE,深深房A,000029,XSHE,20050701,0
000300.ZICN,20050408,沪深300,000300,000031.XSHE,大悦城,000031,XSHE,20120104,0
000300.ZICN,20050408,沪深300,000300,000036.XSHE,华联控股,000036,XSHE,20090105,0
000300.ZICN,20050408,沪深300,000300,000039.XSHE,中集集团,000039,XSHE,20170612,0
000300.ZICN,20050408,沪深300,000300,000060.XSHE,中金岭南,000060,XSHE,20181217,0
000300.ZICN,20050408,沪深300,000300,000061.XSHE,农产品,000061,XSHE,20170612,0
000300.ZICN,20050408,沪深300,000300,000063.XSHE,中兴通讯,000063,XSHE,,1
000300.ZICN,20050408,沪深300,000300,000066.XSHE,中国长城,000066,XSHE,20080102,0
000300.ZICN,20050408,沪深300,000300,000068.XSHE,华控赛格,000068,XSHE,20080102,0
000300.ZICN,20050408,沪深300,000300,000069.XSHE,华侨城A,000069,XSHE,,1
000300.ZICN,20050408,沪深300,000300,000088.XSHE,盐田港,000088,XSHE,20090701,0
000300.ZICN,20050408,沪深300,000300,000089.XSHE,深圳机场,000089,XSHE,20110104,0
000300.ZICN,20050408,沪深300,000300,000096.XSHE,广聚能源,000096,XSHE,20060104,0
000300.ZICN,20050408,沪深300,000300,000100.XSHE,TCL科技,000100,XSHE,20070702,0
000300.ZICN,20050408,沪深300,000300,000157.XSHE,中联重科,000157,XSHE,,1
000300.ZICN,20050408,沪深300,000300,000400.XSHE,许继电气,000400,XSHE,20080701,0
000300.ZICN,20050408,沪深300,000300,000401.XSHE,冀东水泥,000401,XSHE,20150615,0
000300.ZICN,20050408,沪深300,000300,000402.XSHE,金融街,000402,XSHE,20191216,0
000300.ZICN,20050408,沪深300,000300,000406.XSHE,石油大明,000406,XSHE,20060421,0
000300.ZICN,20050408,沪深300,000300,000410.XSHE,*ST沈机,000410,XSHE,20090105,0
000300.ZICN,20050408,沪深300,000300,000420.XSHE,吉林化纤,000420,XSHE,20060104,0
000300.ZICN,20050408,沪深300,000300,000423.XSHE,东阿阿胶,000423,XSHE,20070702,0
000300.ZICN,20050408,沪深300,000300,000425.XSHE,徐工机械,000425,XSHE,,1
000300.ZICN,20050408,沪深300,000300,000429.XSHE,粤高速A,000429,XSHE,20060703,0
000300.ZICN,20050408,沪深300,000300,000488.XSHE,晨鸣纸业,000488,XSHE,20110104,0
000300.ZICN,20050408,沪深300,000300,000498.XSHE,山东路桥,000498,XSHE,20060104,0
000300.ZICN,20050408,沪深300,000300,000503.XSHE,国新健康,000503,XSHE,20090701,0
000300.ZICN,20050408,沪深300,000300,000507.XSHE,珠海港,000507,XSHE,20060703,0
000300.ZICN,20050408,沪深300,000300,000511.XSHE,烯碳退,000511,XSHE,20060703,0
000300.ZICN,20050408,沪深300,000300,000518.XSHE,四环生物,000518,XSHE,20070104,0
000300.ZICN,20050408,沪深300,000300,000520.XSHE,长航凤凰,000520,XSHE,20070702,0
000300.ZICN,20050408,沪深300,000300,000527.XSHE,美的电器,000527,XSHE,20130918,0
000300.ZICN,20050408,沪深300,000300,000528.XSHE,柳工,000528,XSHE,20140616,0
000300.ZICN,20050408,沪深300,000300,000532.XSHE,华金资本,000532,XSHE,20050701,0
000300.ZICN,20050408,沪深300,000300,000533.XSHE,顺钠股份,000533,XSHE,20060703,0
000300.ZICN,20050408,沪深300,000300,000539.XSHE,粤电力A,000539,XSHE,20090701,0
000300.ZICN,20050408,沪深300,000300,000541.XSHE,佛山照明,000541,XSHE,20090105,0
000300.ZICN,20050408,沪深300,000300,000543.XSHE,皖能电力,000543,XSHE,20060703,0
000300.ZICN,20050408,沪深300,000300,000550.XSHE,江铃汽车,000550,XSHE,20080701,0
000300.ZICN,20050408,沪深300,000300,000559.XSHE,万向钱潮,000559,XSHE,20100701,0
000300.ZICN,20050408,沪深300,000300,000562.XSHE,宏源证券,000562,XSHE,20050701,0
000300.ZICN,20050408,沪深300,000300,000568.XSHE,泸州老窖,000568,XSHE,,1
000300.ZICN,20050408,沪深300,000300,000571.XSHE,*ST大洲,000571,XSHE,20060703,0
000300.ZICN,20050408,沪深300,000300,000573.XSHE,粤宏远A,000573,XSHE,20060703,0
000300.ZICN,20050408,沪深300,000300,000581.XSHE,威孚高科,000581,XSHE,20090105,0
000300.ZICN,20050408,沪深300,000300,000601.XSHE,韶能股份,000601,XSHE,20070702,0
000300.ZICN,20050408,沪深300,000300,000612.XSHE,焦作万方,000612,XSHE,20060104,0
000300.ZICN,20050408,沪深300,000300,000623.XSHE,吉林敖东,000623,XSHE,20080102,0
000300.ZICN,20050408,沪深300,000300,000625.XSHE,长安汽车,000625,XSHE,,1
000300.ZICN,20050408,沪深300,000300,000629.XSHE,攀钢钒钛,000629,XSHE,20100104,0
000300.ZICN,20050408,沪深300,000300,000630.XSHE,铜陵有色,000630,XSHE,,1
000300.ZICN,20050408,沪深300,000300,000636.XSHE,风华高科,000636,XSHE,20090105,0
000300.ZICN,20050408,沪深300,000300,000651.XSHE,格力电器,000651,XSHE,,1
000300.ZICN,20050408,沪深300,000300,000659.XSHE,珠海中富,000659,XSHE,20070104,0
000300.ZICN,20050408,沪深300,000300,000666.XSHE,经纬纺机,000666,XSHE,20060703,0
000300.ZICN,20050408,沪深300,000300,000680.XSHE,山推股份,000680,XSHE,20130104,0
000300.ZICN,20050408,沪深300,000300,000682.XSHE,东方电子,000682,XSHE,20080701,0
000300.ZICN,20050408,沪深300,000300,000698.XSHE,沈阳化工,000698,XSHE,20070702,0
000300.ZICN,20050408,沪深300,000300,000708.XSHE,中信特钢,000708,XSHE,20080701,0
000300.ZICN,20050408,沪深300,000300,000709.XSHE,河钢股份,000709,XSHE,,1
000300.ZICN,20050408,沪深300,000300,000717.XSHE,韶钢松山,000717,XSHE,20110104,0
000300.ZICN,20050408,沪深300,000300,000725.XSHE,京东方A,000725,XSHE,20070702,0
000300.ZICN,20050408,沪深300,000300,000726.XSHE,鲁泰A,000726,XSHE,20070104,0
000300.ZICN,20050408,沪深300,000300,000727.XSHE,华东科技,000727,XSHE,20060703,0
000300.ZICN,20050408,沪深300,000300,000729.XSHE,燕京啤酒,000729,XSHE,20161212,0
000300.ZICN,20050408,沪深300,000300,000733.XSHE,振华科技,000733,XSHE,20070104,0
000300.ZICN,20050408,沪深300,000300,000735.XSHE,罗牛山,000735,XSHE,20060703,0
000300.ZICN,20050408,沪深300,000300,000737.XSHE,ST南风,000737,XSHE,20060703,0
000300.ZICN,20050408,沪深300,000300,000758.XSHE,中色股份,000758,XSHE,20141215,0
000300.ZICN,20050408,沪深300,000300,000763.XSHE,锦州石化,000763,XSHE,20060104,0
000300.ZICN,20050408,沪深300,000300,000767.XSHE,漳泽电力,000767,XSHE,20090701,0
000300.ZICN,20050408,沪深300,000300,000778.XSHE,新兴铸管,000778,XSHE,20170612,0
000300.ZICN,20050408,沪深300,000300,000780.XSHE,平庄能源,000780,XSHE,20060815,0
000300.ZICN,20050408,沪深300,000300,000786.XSHE,北新建材,000786,XSHE,20080701,0
000300.ZICN,20050408,沪深300,000300,000792.XSHE,*ST盐湖,000792,XSHE,20190617,0
000300.ZICN,20050408,沪深300,000300,000800.XSHE,一汽轿车,000800,XSHE,20170612,0
000300.ZICN,20050408,沪深300,000300,000806.XSHE,ST银河,000806,XSHE,20070104,0
000300.ZICN,20050408,沪深300,000300,000807.XSHE,云铝股份,000807,XSHE,20131216,0
000300.ZICN,20050408,沪深300,000300,000817.XSHE,辽河油田,000817,XSHE,20060104,0
000300.ZICN,20050408,沪深300,000300,000822.XSHE,山东海化,000822,XSHE,20100701,0
000300.ZICN,20050408,沪深300,000300,000823.XSHE,超声电子,000823,XSHE,20060104,0
000300.ZICN,20050408,沪深300,000300,000825.XSHE,太钢不锈,000825,XSHE,20130701,0
000300.ZICN,20050408,沪深300,000300,000828.XSHE,东莞控股,000828,XSHE,20090105,0
000300.ZICN,20050408,沪深300,000300,000831.XSHE,五矿稀土,000831,XSHE,20060104,0
000300.ZICN,20050408,沪深300,000300,000839.XSHE,中信国安,000839,XSHE,20151214,0
000300.ZICN,20050408,沪深300,000300,000858.XSHE,五粮液,000858,XSHE,,1
000300.ZICN,20050408,沪深300,000300,000866.XSHE,扬子石化,000866,XSHE,20060421,0
000300.ZICN,20050408,沪深300,000300,000875.XSHE,吉电股份,000875,XSHE,20070702,0
000300.ZICN,20050408,沪深300,000300,000878.XSHE,云南铜业,000878,XSHE,20151214,0
000300.ZICN,20050408,沪深300,000300,000886.XSHE,海南高速,000886,XSHE,20060703,0
000300.ZICN,20050408,沪深300,000300,000895.XSHE,双汇发展,000895,XSHE,20070702,0
000300.ZICN,20050408,沪深300,000300,000898.XSHE,鞍钢股份,000898,XSHE,20130701,0
000300.ZICN,20050408,沪深300,000300,000900.XSHE,现代投资,000900,XSHE,20110701,0
000300.ZICN,20050408,沪深300,000300,000912.XSHE,泸天化,000912,XSHE,20100104,0
000300.ZICN,20050408,沪深300,000300,000916.XSHE,华北高速,000916,XSHE,20060703,0
000300.ZICN,20050408,沪深300,000300,000917.XSHE,电广传媒,000917,XSHE,20100701,0
000300.ZICN,20050408,沪深300,000300,000920.XSHE,南方汇通,000920,XSHE,20070104,0
000300.ZICN,20050408,沪深300,000300,000921.XSHE,海信家电,000921,XSHE,20050701,0
000300.ZICN,20050408,沪深300,000300,000927.XSHE,*ST夏利,000927,XSHE,20120104,0
000300.ZICN,20050408,沪深300,000300,000930.XSHE,中粮生化,000930,XSHE,20080102,0
000300.ZICN,20050408,沪深300,000300,000932.XSHE,华菱钢铁,000932,XSHE,20110104,0
000300.ZICN,20050408,沪深300,000300,000933.XSHE,神火股份,000933,XSHE,20140616,0
000300.ZICN,20050408,沪深300,000300,000937.XSHE,冀中能源,000937,XSHE,20160613,0
000300.ZICN,20050408,沪深300,000300,000939.XSHE,*ST凯迪,000939,XSHE,20070226,0
000300.ZICN,20050408,沪深300,000300,000949.XSHE,新乡化纤,000949,XSHE,20060703,0
000300.ZICN,20050408,沪深300,000300,000956.XSHE,中原油气,000956,XSHE,20060421,0
000300.ZICN,20050408,沪深300,000300,000959.XSHE,首钢股份,000959,XSHE,20070104,0
000300.ZICN,20050408,沪深300,000300,000960.XSHE,锡业股份,000960,XSHE,20151214,0
000300.ZICN,20050408,沪深300,000300,000962.XSHE,东方钽业,000962,XSHE,20080102,0
000300.ZICN,20050408,沪深300,000300,000968.XSHE,蓝焰控股,000968,XSHE,20070104,0
000300.ZICN,20050408,沪深300,000300,000970.XSHE,中科三环,000970,XSHE,20080701,0
000300.ZICN,20050408,沪深300,000300,000983.XSHE,西山煤电,000983,XSHE,20160613,0
000300.ZICN,20050408,沪深300,000300,600000.XSHG,浦发银行,600000,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600001.XSHG,邯郸钢铁,600001,XSHG,20091229,0
000300.ZICN,20050408,沪深300,000300,600002.XSHG,齐鲁石化,600002,XSHG,20060424,0
000300.ZICN,20050408,沪深300,000300,600004.XSHG,白云机场,600004,XSHG,20120104,0
000300.ZICN,20050408,沪深300,000300,600005.XSHG,武钢股份,600005,XSHG,20131216,0
000300.ZICN,20050408,沪深300,000300,600006.XSHG,东风汽车,600006,XSHG,20110701,0
000300.ZICN,20050408,沪深300,000300,600007.XSHG,中国国贸,600007,XSHG,20060703,0
000300.ZICN,20050408,沪深300,000300,600008.XSHG,首创股份,600008,XSHG,20120702,0
000300.ZICN,20050408,沪深300,000300,600009.XSHG,上海机场,600009,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600010.XSHG,包钢股份,600010,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600011.XSHG,华能国际,600011,XSHG,20110104,0
000300.ZICN,20050408,沪深300,000300,600012.XSHG,皖通高速,600012,XSHG,20090105,0
000300.ZICN,20050408,沪深300,000300,600015.XSHG,华夏银行,600015,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600016.XSHG,民生银行,600016,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600019.XSHG,宝钢股份,600019,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600020.XSHG,中原高速,600020,XSHG,20090701,0
000300.ZICN,20050408,沪深300,000300,600021.XSHG,上海电力,600021,XSHG,20090701,0
000300.ZICN,20050408,沪深300,000300,600026.XSHG,中远海能,600026,XSHG,20120702,0
000300.ZICN,20050408,沪深300,000300,600028.XSHG,中国石化,600028,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600029.XSHG,南方航空,600029,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600030.XSHG,中信证券,600030,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600031.XSHG,三一重工,600031,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600033.XSHG,福建高速,600033,XSHG,20110701,0
000300.ZICN,20050408,沪深300,000300,600035.XSHG,楚天高速,600035,XSHG,20080701,0
000300.ZICN,20050408,沪深300,000300,600036.XSHG,招商银行,600036,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600037.XSHG,歌华有线,600037,XSHG,20130701,0
000300.ZICN,20050408,沪深300,000300,600050.XSHG,中国联通,600050,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600057.XSHG,厦门象屿,600057,XSHG,20070104,0
000300.ZICN,20050408,沪深300,000300,600058.XSHG,五矿发展,600058,XSHG,20150615,0
000300.ZICN,20050408,沪深300,000300,600060.XSHG,海信电器,600060,XSHG,20080102,0
000300.ZICN,20050408,沪深300,000300,600068.XSHG,葛洲坝,600068,XSHG,20060703,0
000300.ZICN,20050408,沪深300,000300,600072.XSHG,中船科技,600072,XSHG,20050701,0
000300.ZICN,20050408,沪深300,000300,600073.XSHG,上海梅林,600073,XSHG,20070702,0
000300.ZICN,20050408,沪深300,000300,600074.XSHG,退市保千,600074,XSHG,20060104,0
000300.ZICN,20050408,沪深300,000300,600078.XSHG,澄星股份,600078,XSHG,20080102,0
000300.ZICN,20050408,沪深300,000300,600085.XSHG,同仁堂,600085,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600087.XSHG,退市长油,600087,XSHG,20110701,0
000300.ZICN,20050408,沪深300,000300,600088.XSHG,中视传媒,600088,XSHG,20080701,0
000300.ZICN,20050408,沪深300,000300,600089.XSHG,特变电工,600089,XSHG,20070702,0
000300.ZICN,20050408,沪深300,000300,600091.XSHG,ST明科,600091,XSHG,20070104,0
000300.ZICN,20050408,沪深300,000300,600096.XSHG,云天化,600096,XSHG,20141215,0
000300.ZICN,20050408,沪深300,000300,600098.XSHG,广州发展,600098,XSHG,20090701,0
000300.ZICN,20050408,沪深300,000300,600100.XSHG,同方股份,600100,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600102.XSHG,莱钢股份,600102,XSHG,20110104,0
000300.ZICN,20050408,沪深300,000300,600103.XSHG,青山纸业,600103,XSHG,20060703,0
000300.ZICN,20050408,沪深300,000300,600104.XSHG,上汽集团,600104,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600108.XSHG,亚盛集团,600108,XSHG,20151214,0
000300.ZICN,20050408,沪深300,000300,600110.XSHG,诺德股份,600110,XSHG,20100104,0
000300.ZICN,20050408,沪深300,000300,600115.XSHG,东方航空,600115,XSHG,20070104,0
000300.ZICN,20050408,沪深300,000300,600117.XSHG,西宁特钢,600117,XSHG,20100104,0
000300.ZICN,20050408,沪深300,000300,600121.XSHG,郑州煤电,600121,XSHG,20070702,0
000300.ZICN,20050408,沪深300,000300,600123.XSHG,兰花科创,600123,XSHG,20141215,0
000300.ZICN,20050408,沪深300,000300,600126.XSHG,杭钢股份,600126,XSHG,20070104,0
000300.ZICN,20050408,沪深300,000300,600135.XSHG,乐凯胶片,600135,XSHG,20060104,0
000300.ZICN,20050408,沪深300,000300,600138.XSHG,中青旅,600138,XSHG,20070104,0
000300.ZICN,20050408,沪深300,000300,600153.XSHG,建发股份,600153,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600166.XSHG,福田汽车,600166,XSHG,20070104,0
000300.ZICN,20050408,沪深300,000300,600170.XSHG,上海建工,600170,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600171.XSHG,上海贝岭,600171,XSHG,20080102,0
000300.ZICN,20050408,沪深300,000300,600177.XSHG,雅戈尔,600177,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600183.XSHG,生益科技,600183,XSHG,20130104,0
000300.ZICN,20050408,沪深300,000300,600188.XSHG,兖州煤业,600188,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600190.XSHG,锦州港,600190,XSHG,20060703,0
000300.ZICN,20050408,沪深300,000300,600196.XSHG,复星医药,600196,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600198.XSHG,大唐电信,600198,XSHG,20070702,0
000300.ZICN,20050408,沪深300,000300,600205.XSHG,S山东铝,600205,XSHG,20070430,0
000300.ZICN,20050408,沪深300,000300,600207.XSHG,安彩高科,600207,XSHG,20070104,0
000300.ZICN,20050408,沪深300,000300,600210.XSHG,紫江企业,600210,XSHG,20110701,0
000300.ZICN,20050408,沪深300,000300,600215.XSHG,长春经开,600215,XSHG,20070104,0
000300.ZICN,20050408,沪深300,000300,600220.XSHG,江苏阳光,600220,XSHG,20120104,0
000300.ZICN,20050408,沪深300,000300,600221.XSHG,海航控股,600221,XSHG,,1
000300.ZICN,20050408,沪深300,000300,600228.XSHG,ST昌九,600228,XSHG,20050701,0
000300.ZICN,20050408,沪深300,000300,600231.XSHG,凌钢股份,600231,XSHG,20070315,0
000300.ZICN,20050408,沪深300,000300,600236.XSHG,桂冠电力,600236,XSHG,20110104,0
