secID,intoDate,secShortName,ticker,consID,consShortName,consTickerSymbol,consExchangeCD,outDate,isNew
000932.ZICN,20090703,中证消费,000932,000028.XSHE,国药一致,000028,XSHE,20161212,0
000932.ZICN,20090703,中证消费,000932,000061.XSHE,农产品,000061,XSHE,20160613,0
000932.ZICN,20090703,中证消费,000932,000078.XSHE,海王生物,000078,XSHE,20161212,0
000932.ZICN,20090703,中证消费,000932,000568.XSHE,泸州老窖,000568,XSHE,,1
000932.ZICN,20090703,中证消费,000932,000607.XSHE,华媒控股,000607,XSHE,20100701,0
000932.ZICN,20090703,中证消费,000932,000713.XSHE,丰乐种业,000713,XSHE,20131216,0
000932.ZICN,20090703,中证消费,000932,000729.XSHE,燕京啤酒,000729,XSHE,20161212,0
000932.ZICN,20090703,中证消费,000932,000735.XSHE,罗牛山,000735,XSHE,20151214,0
000932.ZICN,20090703,中证消费,000932,000799.XSHE,酒鬼酒,000799,XSHE,20130104,0
000932.ZICN,20090703,中证消费,000932,000858.XSHE,五粮液,000858,XSHE,,1
000932.ZICN,20090703,中证消费,000932,000860.XSHE,顺鑫农业,000860,XSHE,20191216,0
000932.ZICN,20090703,中证消费,000932,000876.XSHE,新希望,000876,XSHE,,1
000932.ZICN,20090703,中证消费,000932,000895.XSHE,双汇发展,000895,XSHE,,1
000932.ZICN,20090703,中证消费,000932,000911.XSHE,南宁糖业,000911,XSHE,20130701,0
000932.ZICN,20090703,中证消费,000932,000930.XSHE,中粮生化,000930,XSHE,,1
000932.ZICN,20090703,中证消费,000932,000963.XSHE,华东医药,000963,XSHE,20130104,0
000932.ZICN,20090703,中证消费,000932,000972.XSHE,ST中基,000972,XSHE,20120702,0
000932.ZICN,20090703,中证消费,000932,000998.XSHE,隆平高科,000998,XSHE,20180611,0
000932.ZICN,20090703,中证消费,000932,600059.XSHG,古越龙山,600059,XSHG,20180611,0
000932.ZICN,20090703,中证消费,000932,600073.XSHG,上海梅林,600073,XSHG,,1
000932.ZICN,20090703,中证消费,000932,600108.XSHG,亚盛集团,600108,XSHG,20181217,0
000932.ZICN,20090703,中证消费,000932,600127.XSHG,金健米业,600127,XSHG,20130104,0
000932.ZICN,20090703,中证消费,000932,600132.XSHG,重庆啤酒,600132,XSHG,20161212,0
000932.ZICN,20090703,中证消费,000932,600186.XSHG,莲花健康,600186,XSHG,20100701,0
000932.ZICN,20090703,中证消费,000932,600191.XSHG,华资实业,600191,XSHG,20120104,0
000932.ZICN,20090703,中证消费,000932,600197.XSHG,伊力特,600197,XSHG,20150615,0
000932.ZICN,20090703,中证消费,000932,600249.XSHG,两面针,600249,XSHG,20110104,0
000932.ZICN,20090703,中证消费,000932,600251.XSHG,冠农股份,600251,XSHG,20171211,0
000932.ZICN,20090703,中证消费,000932,600298.XSHG,安琪酵母,600298,XSHG,,1
000932.ZICN,20090703,中证消费,000932,600300.XSHG,维维股份,600300,XSHG,20100104,0
000932.ZICN,20090703,中证消费,000932,600359.XSHG,新农开发,600359,XSHG,20120702,0
000932.ZICN,20090703,中证消费,000932,600361.XSHG,华联综超,600361,XSHG,20120702,0
000932.ZICN,20090703,中证消费,000932,600439.XSHG,瑞贝卡,600439,XSHG,20150615,0
000932.ZICN,20090703,中证消费,000932,600467.XSHG,好当家,600467,XSHG,20150615,0
000932.ZICN,20090703,中证消费,000932,600519.XSHG,贵州茅台,600519,XSHG,,1
000932.ZICN,20090703,中证消费,000932,600540.XSHG,新赛股份,600540,XSHG,20100701,0
000932.ZICN,20090703,中证消费,000932,600597.XSHG,光明乳业,600597,XSHG,20130701,0
000932.ZICN,20090703,中证消费,000932,600598.XSHG,北大荒,600598,XSHG,20140616,0
000932.ZICN,20090703,中证消费,000932,600600.XSHG,青岛啤酒,600600,XSHG,20190617,0
000932.ZICN,20090703,中证消费,000932,600616.XSHG,金枫酒业,600616,XSHG,20150615,0
000932.ZICN,20090703,中证消费,000932,600702.XSHG,ST舍得,600702,XSHG,20151214,0
000932.ZICN,20090703,中证消费,000932,600713.XSHG,南京医药,600713,XSHG,20100104,0
000932.ZICN,20090703,中证消费,000932,600737.XSHG,中粮糖业,600737,XSHG,20151214,0
000932.ZICN,20090703,中证消费,000932,600779.XSHG,水井坊,600779,XSHG,20131216,0
000932.ZICN,20090703,中证消费,000932,600809.XSHG,山西汾酒,600809,XSHG,20171211,0
000932.ZICN,20090703,中证消费,000932,600827.XSHG,百联股份,600827,XSHG,,1
000932.ZICN,20090703,中证消费,000932,600872.XSHG,中炬高新,600872,XSHG,20191216,0
000932.ZICN,20090703,中证消费,000932,600962.XSHG,国投中鲁,600962,XSHG,20100701,0
000932.ZICN,20090703,中证消费,000932,600965.XSHG,福成股份,600965,XSHG,20100104,0
000932.ZICN,20090703,中证消费,000932,002041.XSHE,登海种业,002041,XSHE,20190617,0
000932.ZICN,20090703,中证消费,000932,002069.XSHE,獐子岛,002069,XSHE,20110104,0
000932.ZICN,20090703,中证消费,000932,002216.XSHE,三全食品,002216,XSHE,20100701,0
000932.ZICN,20090703,中证消费,000932,601607.XSHG,上药转换,600849,XSHG,20100304,0
000932.ZICN,20100104,中证消费,000932,600315.XSHG,上海家化,600315,XSHG,20110104,0
000932.ZICN,20100104,中证消费,000932,600429.XSHG,三元股份,600429,XSHG,20160613,0
000932.ZICN,20100104,中证消费,000932,600438.XSHG,通威股份,600438,XSHG,20150615,0
000932.ZICN,20100104,中证消费,000932,600543.XSHG,莫高股份,600543,XSHG,20120104,0
000932.ZICN,20100305,中证消费,000932,601607.XSHG,上海医药,601607,XSHG,20161212,0
000932.ZICN,20100701,中证消费,000932,000893.XSHE,亚钾国际,000893,XSHE,20130701,0
000932.ZICN,20100701,中证消费,000932,600300.XSHG,维维股份,600300,XSHG,20130701,0
000932.ZICN,20100701,中证消费,000932,600511.XSHG,国药股份,600511,XSHG,20161212,0
000932.ZICN,20100701,中证消费,000932,002304.XSHE,洋河股份,002304,XSHE,,1
000932.ZICN,20100701,中证消费,000932,002311.XSHE,海大集团,002311,XSHE,20120104,0
000932.ZICN,20110104,中证消费,000932,600311.XSHG,*ST荣华,600311,XSHG,20110701,0
000932.ZICN,20110104,中证消费,000932,600887.XSHG,伊利股份,600887,XSHG,,1
000932.ZICN,20110104,中证消费,000932,002385.XSHE,大北农,002385,XSHE,,1
000932.ZICN,20110701,中证消费,000932,000596.XSHE,古井贡酒,000596,XSHE,20120104,0
000932.ZICN,20110701,中证消费,000932,000848.XSHE,承德露露,000848,XSHE,,1
000932.ZICN,20110701,中证消费,000932,000869.XSHE,张裕A,000869,XSHE,20170612,0
000932.ZICN,20110701,中证消费,000932,600056.XSHG,中国医药,600056,XSHG,20161212,0
000932.ZICN,20110701,中证消费,000932,600199.XSHG,金种子酒,600199,XSHG,20130701,0
000932.ZICN,20110701,中证消费,000932,600866.XSHG,星湖科技,600866,XSHG,20130701,0
000932.ZICN,20110701,中证消费,000932,600993.XSHG,马应龙,600993,XSHG,20150615,0
000932.ZICN,20110701,中证消费,000932,002069.XSHE,獐子岛,002069,XSHE,20151214,0
000932.ZICN,20110701,中证消费,000932,600998.XSHG,九州通,600998,XSHG,20120104,0
000932.ZICN,20110701,中证消费,000932,601933.XSHG,永辉超市,601933,XSHG,,1
000932.ZICN,20120104,中证消费,000932,600873.XSHG,梅花生物,600873,XSHG,20170612,0
000932.ZICN,20120104,中证消费,000932,002461.XSHE,珠江啤酒,002461,XSHE,20161212,0
000932.ZICN,20120104,中证消费,000932,002299.XSHE,圣农发展,002299,XSHE,20140616,0
000932.ZICN,20120104,中证消费,000932,002477.XSHE,雏鹰退,002477,XSHE,20190617,0
000932.ZICN,20120702,中证消费,000932,600315.XSHG,上海家化,600315,XSHG,20160613,0
000932.ZICN,20120702,中证消费,000932,002311.XSHE,海大集团,002311,XSHE,20130104,0
000932.ZICN,20120702,中证消费,000932,002570.XSHE,贝因美,002570,XSHE,20151214,0
000932.ZICN,20120702,中证消费,000932,002646.XSHE,青青稞酒,002646,XSHE,20130701,0
000932.ZICN,20130104,中证消费,000932,000596.XSHE,古井贡酒,000596,XSHE,,1
000932.ZICN,20130104,中证消费,000932,002216.XSHE,三全食品,002216,XSHE,20161212,0
000932.ZICN,20130701,中证消费,000932,000759.XSHE,中百集团,000759,XSHE,20141215,0
000932.ZICN,20130701,中证消费,000932,000963.XSHE,华东医药,000963,XSHE,20161212,0
000932.ZICN,20130701,中证消费,000932,002262.XSHE,恩华药业,002262,XSHE,20141215,0
000932.ZICN,20130701,中证消费,000932,002447.XSHE,*ST晨鑫,002447,XSHE,20141215,0
000932.ZICN,20130701,中证消费,000932,002557.XSHE,洽洽食品,002557,XSHE,20151214,0
000932.ZICN,20131216,中证消费,000932,000799.XSHE,酒鬼酒,000799,XSHE,20141215,0
000932.ZICN,20131216,中证消费,000932,600199.XSHG,金种子酒,600199,XSHG,20151214,0
000932.ZICN,20131216,中证消费,000932,600300.XSHG,维维股份,600300,XSHG,20181217,0
000932.ZICN,20131216,中证消费,000932,600597.XSHG,光明乳业,600597,XSHG,,1
000932.ZICN,20131216,中证消费,000932,002646.XSHE,青青稞酒,002646,XSHE,20171211,0
000932.ZICN,20140616,中证消费,000932,600518.XSHG,ST康美,600518,XSHG,20161212,0
