secID,intoDate,secShortName,ticker,consID,consShortName,consTickerSymbol,consExchangeCD,outDate,isNew
399975.ZICN,20161228,中证证券公司,399975,600999.XSHG,招商证券,600999,XSHG,,1
399975.ZICN,20161228,中证证券公司,399975,601099.XSHG,太平洋,601099,XSHG,,1
399975.ZICN,20161228,中证证券公司,399975,002797.XSHE,第一创业,002797,XSHE,,1
399975.ZICN,20161228,中证证券公司,399975,600837.XSHG,海通证券,600837,XSHG,,1
399975.ZICN,20161228,中证证券公司,399975,000686.XSHE,东北证券,000686,XSHE,,1
399975.ZICN,20161228,中证证券公司,399975,002736.XSHE,国信证券,002736,XSHE,,1
399975.ZICN,20161228,中证证券公司,399975,000712.XSHE,锦龙股份,000712,XSHE,,1
399975.ZICN,20161228,中证证券公司,399975,002673.XSHE,西部证券,002673,XSHE,,1
399975.ZICN,20161228,中证证券公司,399975,601901.XSHG,方正证券,601901,XSHG,,1
399975.ZICN,20161228,中证证券公司,399975,000728.XSHE,国元证券,000728,XSHE,,1
399975.ZICN,20161228,中证证券公司,399975,601377.XSHG,兴业证券,601377,XSHG,,1
399975.ZICN,20161228,中证证券公司,399975,000750.XSHE,国海证券,000750,XSHE,,1
399975.ZICN,20161228,中证证券公司,399975,000166.XSHE,申万宏源,000166,XSHE,,1
399975.ZICN,20161228,中证证券公司,399975,600030.XSHG,中信证券,600030,XSHG,,1
399975.ZICN,20161228,中证证券公司,399975,000776.XSHE,广发证券,000776,XSHE,,1
399975.ZICN,20161228,中证证券公司,399975,000783.XSHE,长江证券,000783,XSHE,,1
399975.ZICN,20161228,中证证券公司,399975,601788.XSHG,光大证券,601788,XSHG,,1
399975.ZICN,20161228,中证证券公司,399975,002500.XSHE,山西证券,002500,XSHE,,1
399975.ZICN,20161228,中证证券公司,399975,600061.XSHG,国投资本,600061,XSHG,,1
399975.ZICN,20161228,中证证券公司,399975,600958.XSHG,东方证券,600958,XSHG,,1
399975.ZICN,20161228,中证证券公司,399975,601211.XSHG,国泰君安,601211,XSHG,,1
399975.ZICN,20161228,中证证券公司,399975,601555.XSHG,东吴证券,601555,XSHG,,1
399975.ZICN,20161228,中证证券公司,399975,600109.XSHG,国金证券,600109,XSHG,,1
399975.ZICN,20161228,中证证券公司,399975,601688.XSHG,华泰证券,601688,XSHG,,1
399975.ZICN,20161228,中证证券公司,399975,601198.XSHG,东兴证券,601198,XSHG,,1
399975.ZICN,20161228,中证证券公司,399975,600369.XSHG,西南证券,600369,XSHG,,1
399975.ZICN,20170612,中证证券公司,399975,601375.XSHG,中原证券,601375,XSHG,,1
399975.ZICN,20170612,中证证券公司,399975,000987.XSHE,越秀金控,000987,XSHE,20200615,0
399975.ZICN,20170612,中证证券公司,399975,600909.XSHG,华安证券,600909,XSHG,,1
399975.ZICN,20170612,中证证券公司,399975,002670.XSHE,国盛金控,002670,XSHE,,1
399975.ZICN,20170612,中证证券公司,399975,601881.XSHG,中国银河,601881,XSHG,,1
399975.ZICN,20171211,中证证券公司,399975,600155.XSHG,华创阳安,600155,XSHG,,1
399975.ZICN,20171211,中证证券公司,399975,601878.XSHG,浙商证券,601878,XSHG,,1
399975.ZICN,20180611,中证证券公司,399975,601108.XSHG,财通证券,601108,XSHG,,1
399975.ZICN,20181217,中证证券公司,399975,002926.XSHE,华西证券,002926,XSHE,,1
399975.ZICN,20181217,中证证券公司,399975,600621.XSHG,华鑫股份,600621,XSHG,,1
399975.ZICN,20181217,中证证券公司,399975,601066.XSHG,中信建投,601066,XSHG,,1
399975.ZICN,20181217,中证证券公司,399975,601990.XSHG,南京证券,601990,XSHG,,1
399975.ZICN,20190617,中证证券公司,399975,002939.XSHE,长城证券,002939,XSHE,,1
399975.ZICN,20190617,中证证券公司,399975,002945.XSHE,华林证券,002945,XSHE,,1
399975.ZICN,20190617,中证证券公司,399975,601162.XSHG,天风证券,601162,XSHG,,1
399975.ZICN,20191216,中证证券公司,399975,600864.XSHG,哈投股份,600864,XSHG,,1
399975.ZICN,20191216,中证证券公司,399975,300059.XSHE,东方财富,300059,XSHE,,1
399975.ZICN,20191216,中证证券公司,399975,601236.XSHG,红塔证券,601236,XSHG,,1
399975.ZICN,20200615,中证证券公司,399975,002961.XSHE,瑞达期货,002961,XSHE,,1
399975.ZICN,20200615,中证证券公司,399975,603093.XSHG,南华期货,603093,XSHG,,1
