secID,intoDate,secShortName,ticker,consID,consShortName,consTickerSymbol,consExchangeCD,outDate,isNew
000015.ZICN,20100104,上证红利,000015,600754.XSHG,锦江酒店,600754,XSHG,20130104,0
000015.ZICN,20100104,上证红利,000015,600779.XSHG,水井坊,600779,XSHG,20131216,0
000015.ZICN,20100104,上证红利,000015,601988.XSHG,中国银行,601988,XSHG,,1
000015.ZICN,20100104,上证红利,000015,601699.XSHG,潞安环能,601699,XSHG,20141215,0
000015.ZICN,20100104,上证红利,000015,601398.XSHG,工商银行,601398,XSHG,,1
000015.ZICN,20100104,上证红利,000015,601666.XSHG,平煤股份,601666,XSHG,20141215,0
000015.ZICN,20100104,上证红利,000015,601328.XSHG,交通银行,601328,XSHG,20120104,0
000015.ZICN,20100104,上证红利,000015,601939.XSHG,建设银行,601939,XSHG,,1
000015.ZICN,20110104,上证红利,000015,600004.XSHG,白云机场,600004,XSHG,20130104,0
000015.ZICN,20110104,上证红利,000015,600030.XSHG,中信证券,600030,XSHG,20141215,0
000015.ZICN,20110104,上证红利,000015,600216.XSHG,浙江医药,600216,XSHG,20141215,0
000015.ZICN,20110104,上证红利,000015,600246.XSHG,万通地产,600246,XSHG,20130104,0
000015.ZICN,20110104,上证红利,000015,600395.XSHG,盘江股份,600395,XSHG,20161212,0
000015.ZICN,20110104,上证红利,000015,600596.XSHG,新安股份,600596,XSHG,20130104,0
000015.ZICN,20110104,上证红利,000015,600900.XSHG,长江电力,600900,XSHG,,1
000015.ZICN,20110104,上证红利,000015,601857.XSHG,中国石油,601857,XSHG,20161212,0
000015.ZICN,20110104,上证红利,000015,601958.XSHG,金钼股份,601958,XSHG,20131216,0
000015.ZICN,20110104,上证红利,000015,601788.XSHG,光大证券,601788,XSHG,20131216,0
000015.ZICN,20120104,上证红利,000015,600183.XSHG,生益科技,600183,XSHG,20191216,0
000015.ZICN,20120104,上证红利,000015,600517.XSHG,置信电气,600517,XSHG,20141215,0
000015.ZICN,20120104,上证红利,000015,600660.XSHG,福耀玻璃,600660,XSHG,,1
000015.ZICN,20120104,上证红利,000015,600741.XSHG,华域汽车,600741,XSHG,,1
000015.ZICN,20120104,上证红利,000015,600895.XSHG,张江高科,600895,XSHG,20131216,0
000015.ZICN,20120104,上证红利,000015,601333.XSHG,广深铁路,601333,XSHG,20151214,0
000015.ZICN,20120104,上证红利,000015,601628.XSHG,中国人寿,601628,XSHG,20131216,0
000015.ZICN,20120104,上证红利,000015,601166.XSHG,兴业银行,601166,XSHG,,1
000015.ZICN,20120104,上证红利,000015,601088.XSHG,中国神华,601088,XSHG,,1
000015.ZICN,20120104,上证红利,000015,600999.XSHG,招商证券,600999,XSHG,20131216,0
000015.ZICN,20130104,上证红利,000015,600009.XSHG,上海机场,600009,XSHG,20151214,0
000015.ZICN,20130104,上证红利,000015,600016.XSHG,民生银行,600016,XSHG,20151214,0
000015.ZICN,20130104,上证红利,000015,600036.XSHG,招商银行,600036,XSHG,20191216,0
000015.ZICN,20130104,上证红利,000015,600425.XSHG,青松建化,600425,XSHG,20141215,0
000015.ZICN,20130104,上证红利,000015,600563.XSHG,法拉电子,600563,XSHG,20151214,0
000015.ZICN,20130104,上证红利,000015,600795.XSHG,国电电力,600795,XSHG,20191216,0
000015.ZICN,20130104,上证红利,000015,601009.XSHG,南京银行,601009,XSHG,,1
000015.ZICN,20130104,上证红利,000015,601369.XSHG,陕鼓动力,601369,XSHG,20161212,0
000015.ZICN,20130104,上证红利,000015,601288.XSHG,农业银行,601288,XSHG,,1
000015.ZICN,20130104,上证红利,000015,601818.XSHG,光大银行,601818,XSHG,,1
000015.ZICN,20131216,上证红利,000015,600000.XSHG,浦发银行,600000,XSHG,20171211,0
000015.ZICN,20131216,上证红利,000015,600004.XSHG,白云机场,600004,XSHG,20181217,0
000015.ZICN,20131216,上证红利,000015,600578.XSHG,京能电力,600578,XSHG,20161212,0
000015.ZICN,20131216,上证红利,000015,600869.XSHG,智慧能源,600869,XSHG,20141215,0
000015.ZICN,20131216,上证红利,000015,600018.XSHG,上港集团,600018,XSHG,20181217,0
000015.ZICN,20131216,上证红利,000015,601998.XSHG,中信银行,601998,XSHG,20151214,0
000015.ZICN,20131216,上证红利,000015,601877.XSHG,正泰电器,601877,XSHG,20171211,0
000015.ZICN,20131216,上证红利,000015,601158.XSHG,重庆水务,601158,XSHG,20191216,0
000015.ZICN,20131216,上证红利,000015,601800.XSHG,中国交建,601800,XSHG,20171211,0
000015.ZICN,20131216,上证红利,000015,601515.XSHG,东风股份,601515,XSHG,20141215,0
000015.ZICN,20141215,上证红利,000015,600033.XSHG,福建高速,600033,XSHG,20161212,0
000015.ZICN,20141215,上证红利,000015,600104.XSHG,上汽集团,600104,XSHG,,1
000015.ZICN,20141215,上证红利,000015,600317.XSHG,营口港,600317,XSHG,20151214,0
000015.ZICN,20141215,上证红利,000015,600397.XSHG,安源煤业,600397,XSHG,20151214,0
000015.ZICN,20141215,上证红利,000015,600481.XSHG,双良节能,600481,XSHG,20171211,0
000015.ZICN,20141215,上证红利,000015,600507.XSHG,方大特钢,600507,XSHG,20161212,0
000015.ZICN,20141215,上证红利,000015,600863.XSHG,内蒙华电,600863,XSHG,20171211,0
000015.ZICN,20141215,上证红利,000015,601328.XSHG,交通银行,601328,XSHG,,1
000015.ZICN,20141215,上证红利,000015,601010.XSHG,文峰股份,601010,XSHG,20161212,0
000015.ZICN,20141215,上证红利,000015,601799.XSHG,星宇股份,601799,XSHG,20151214,0
000015.ZICN,20151214,上证红利,000015,600012.XSHG,皖通高速,600012,XSHG,20171211,0
000015.ZICN,20151214,上证红利,000015,600350.XSHG,山东高速,600350,XSHG,20161212,0
000015.ZICN,20151214,上证红利,000015,600376.XSHG,首开股份,600376,XSHG,,1
000015.ZICN,20151214,上证红利,000015,600694.XSHG,大商股份,600694,XSHG,20171211,0
000015.ZICN,20151214,上证红利,000015,600743.XSHG,华远地产,600743,XSHG,20171211,0
000015.ZICN,20151214,上证红利,000015,600027.XSHG,华电国际,600027,XSHG,20181217,0
000015.ZICN,20151214,上证红利,000015,600048.XSHG,保利地产,600048,XSHG,,1
000015.ZICN,20151214,上证红利,000015,601668.XSHG,中国建筑,601668,XSHG,20181217,0
000015.ZICN,20151214,上证红利,000015,601566.XSHG,九牧王,601566,XSHG,20161212,0
000015.ZICN,20151214,上证红利,000015,600023.XSHG,浙能电力,600023,XSHG,,1
000015.ZICN,20161212,上证红利,000015,600016.XSHG,民生银行,600016,XSHG,20181217,0
000015.ZICN,20161212,上证红利,000015,600312.XSHG,平高电气,600312,XSHG,20191216,0
000015.ZICN,20161212,上证红利,000015,600398.XSHG,海澜之家,600398,XSHG,,1
000015.ZICN,20161212,上证红利,000015,600583.XSHG,海油工程,600583,XSHG,20181217,0
000015.ZICN,20161212,上证红利,000015,600585.XSHG,海螺水泥,600585,XSHG,,1
000015.ZICN,20161212,上证红利,000015,600886.XSHG,国投电力,600886,XSHG,20181217,0
000015.ZICN,20161212,上证红利,000015,600887.XSHG,伊利股份,600887,XSHG,20191216,0
000015.ZICN,20161212,上证红利,000015,600894.XSHG,广日股份,600894,XSHG,20181217,0
000015.ZICN,20161212,上证红利,000015,601601.XSHG,中国太保,601601,XSHG,20181217,0
000015.ZICN,20161212,上证红利,000015,600999.XSHG,招商证券,600999,XSHG,20171211,0
000015.ZICN,20171211,上证红利,000015,600033.XSHG,福建高速,600033,XSHG,,1
000015.ZICN,20171211,上证红利,000015,600269.XSHG,赣粤高速,600269,XSHG,,1
000015.ZICN,20171211,上证红利,000015,600325.XSHG,华发股份,600325,XSHG,,1
000015.ZICN,20171211,上证红利,000015,600350.XSHG,山东高速,600350,XSHG,,1
000015.ZICN,20171211,上证红利,000015,600383.XSHG,金地集团,600383,XSHG,,1
000015.ZICN,20171211,上证红利,000015,600674.XSHG,川投能源,600674,XSHG,,1
000015.ZICN,20171211,上证红利,000015,600704.XSHG,物产中大,600704,XSHG,,1
000015.ZICN,20171211,上证红利,000015,601998.XSHG,中信银行,601998,XSHG,,1
000015.ZICN,20171211,上证红利,000015,603328.XSHG,依顿电子,603328,XSHG,,1
000015.ZICN,20171211,上证红利,000015,603001.XSHG,奥康国际,603001,XSHG,20191216,0
000015.ZICN,20181217,上证红利,000015,600873.XSHG,梅花生物,600873,XSHG,,1
000015.ZICN,20181217,上证红利,000015,601566.XSHG,九牧王,601566,XSHG,,1
000015.ZICN,20181217,上证红利,000015,601636.XSHG,旗滨集团,601636,XSHG,,1
000015.ZICN,20181217,上证红利,000015,603766.XSHG,隆鑫通用,603766,XSHG,20191216,0
000015.ZICN,20181217,上证红利,000015,600162.XSHG,香江控股,600162,XSHG,,1
000015.ZICN,20181217,上证红利,000015,600377.XSHG,宁沪高速,600377,XSHG,,1
000015.ZICN,20181217,上证红利,000015,600507.XSHG,方大特钢,600507,XSHG,,1
000015.ZICN,20181217,上证红利,000015,600664.XSHG,哈药股份,600664,XSHG,20191216,0
000015.ZICN,20181217,上证红利,000015,600688.XSHG,上海石化,600688,XSHG,,1
000015.ZICN,20181217,上证红利,000015,600019.XSHG,宝钢股份,600019,XSHG,,1
000015.ZICN,20191216,上证红利,000015,600114.XSHG,东睦股份,600114,XSHG,,1
000015.ZICN,20191216,上证红利,000015,600282.XSHG,南钢股份,600282,XSHG,,1
000015.ZICN,20191216,上证红利,000015,600548.XSHG,深高速,600548,XSHG,,1
000015.ZICN,20191216,上证红利,000015,600565.XSHG,迪马股份,600565,XSHG,,1
000015.ZICN,20191216,上证红利,000015,600808.XSHG,马钢股份,600808,XSHG,,1
000015.ZICN,20191216,上证红利,000015,600897.XSHG,厦门空港,600897,XSHG,,1
000015.ZICN,20191216,上证红利,000015,600971.XSHG,恒源煤电,600971,XSHG,,1
000015.ZICN,20191216,上证红利,000015,601003.XSHG,柳钢股份,601003,XSHG,,1
000015.ZICN,20191216,上证红利,000015,603156.XSHG,养元饮品,603156,XSHG,,1
000015.ZICN,20191216,上证红利,000015,603167.XSHG,渤海轮渡,603167,XSHG,,1
