secID,intoDate,secShortName,ticker,consID,consShortName,consTickerSymbol,consExchangeCD,outDate,isNew
399006.ZICN,20100728,创业板指,399006,300097.XSHE,智云股份,300097,XSHE,20110104,0
399006.ZICN,20100728,创业板指,399006,300095.XSHE,华伍股份,300095,XSHE,20110401,0
399006.ZICN,20100806,创业板指,399006,300101.XSHE,振芯科技,300101,XSHE,20180102,0
399006.ZICN,20100806,创业板指,399006,300099.XSHE,精准信息,300099,XSHE,20121008,0
399006.ZICN,20100806,创业板指,399006,300100.XSHE,双林股份,300100,XSHE,20111010,0
399006.ZICN,20110104,创业板指,399006,300105.XSHE,龙源技术,300105,XSHE,20141008,0
399006.ZICN,20110104,创业板指,399006,300102.XSHE,乾照光电,300102,XSHE,20140102,0
399006.ZICN,20110104,创业板指,399006,300110.XSHE,华仁药业,300110,XSHE,20111010,0
399006.ZICN,20110104,创业板指,399006,300113.XSHE,顺网科技,300113,XSHE,,1
399006.ZICN,20110104,创业板指,399006,300118.XSHE,东方日升,300118,XSHE,20151008,0
399006.ZICN,20110104,创业板指,399006,300111.XSHE,向日葵,300111,XSHE,20121008,0
399006.ZICN,20110104,创业板指,399006,300115.XSHE,长盈精密,300115,XSHE,,1
399006.ZICN,20110104,创业板指,399006,300119.XSHE,瑞普生物,300119,XSHE,20140701,0
399006.ZICN,20110401,创业板指,399006,300124.XSHE,汇川技术,300124,XSHE,,1
399006.ZICN,20110401,创业板指,399006,300104.XSHE,乐视网,300104,XSHE,20180102,0
399006.ZICN,20110401,创业板指,399006,300133.XSHE,华策影视,300133,XSHE,,1
399006.ZICN,20110401,创业板指,399006,300129.XSHE,泰胜风能,300129,XSHE,20130701,0
399006.ZICN,20110401,创业板指,399006,300125.XSHE,易世达,300125,XSHE,20120702,0
399006.ZICN,20110401,创业板指,399006,300122.XSHE,智飞生物,300122,XSHE,,1
399006.ZICN,20110401,创业板指,399006,300127.XSHE,银河磁体,300127,XSHE,20131008,0
399006.ZICN,20110401,创业板指,399006,300134.XSHE,大富科技,300134,XSHE,20130401,0
399006.ZICN,20110401,创业板指,399006,300137.XSHE,先河环保,300137,XSHE,20160401,0
399006.ZICN,20110401,创业板指,399006,300142.XSHE,沃森生物,300142,XSHE,,1
399006.ZICN,20110701,创业板指,399006,300150.XSHE,世纪瑞尔,300150,XSHE,20130401,0
399006.ZICN,20110701,创业板指,399006,300152.XSHE,科融环境,300152,XSHE,20141008,0
399006.ZICN,20110701,创业板指,399006,300156.XSHE,神雾环保,300156,XSHE,20140401,0
399006.ZICN,20110701,创业板指,399006,300154.XSHE,瑞凌股份,300154,XSHE,20120402,0
399006.ZICN,20110701,创业板指,399006,300144.XSHE,宋城演艺,300144,XSHE,,1
399006.ZICN,20110701,创业板指,399006,300143.XSHE,星普医科,300143,XSHE,20131008,0
399006.ZICN,20110701,创业板指,399006,300157.XSHE,恒泰艾普,300157,XSHE,20160401,0
399006.ZICN,20110701,创业板指,399006,300146.XSHE,汤臣倍健,300146,XSHE,,1
399006.ZICN,20110701,创业板指,399006,300169.XSHE,天晟新材,300169,XSHE,20131008,0
399006.ZICN,20111010,创业板指,399006,300171.XSHE,东富龙,300171,XSHE,20161010,0
399006.ZICN,20111010,创业板指,399006,300183.XSHE,东软载波,300183,XSHE,20160401,0
399006.ZICN,20111010,创业板指,399006,300195.XSHE,长荣股份,300195,XSHE,20130701,0
399006.ZICN,20111010,创业板指,399006,300185.XSHE,通裕重工,300185,XSHE,20141008,0
399006.ZICN,20111010,创业板指,399006,300215.XSHE,电科院,300215,XSHE,20150401,0
399006.ZICN,20120104,创业板指,399006,300224.XSHE,正海磁材,300224,XSHE,20140401,0
399006.ZICN,20120104,创业板指,399006,300244.XSHE,迪安诊断,300244,XSHE,20120702,0
399006.ZICN,20120702,创业板指,399006,300135.XSHE,宝利国际,300135,XSHE,20140701,0
399006.ZICN,20120702,创业板指,399006,300136.XSHE,信维通信,300136,XSHE,20140102,0
399006.ZICN,20120702,创业板指,399006,300204.XSHE,舒泰神,300204,XSHE,20141008,0
399006.ZICN,20121008,创业板指,399006,300168.XSHE,万达信息,300168,XSHE,,1
399006.ZICN,20121008,创业板指,399006,300147.XSHE,香雪制药,300147,XSHE,20170103,0
399006.ZICN,20121008,创业板指,399006,300170.XSHE,汉得信息,300170,XSHE,,1
399006.ZICN,20121008,创业板指,399006,300298.XSHE,三诺生物,300298,XSHE,20150701,0
399006.ZICN,20121008,创业板指,399006,300307.XSHE,慈星股份,300307,XSHE,20131008,0
399006.ZICN,20130104,创业板指,399006,300177.XSHE,中海达,300177,XSHE,20160104,0
399006.ZICN,20130104,创业板指,399006,300187.XSHE,永清环保,300187,XSHE,20150401,0
399006.ZICN,20130104,创业板指,399006,300199.XSHE,翰宇药业,300199,XSHE,,1
399006.ZICN,20130104,创业板指,399006,300228.XSHE,富瑞特装,300228,XSHE,20170405,0
399006.ZICN,20130104,创业板指,399006,300315.XSHE,掌趣科技,300315,XSHE,,1
399006.ZICN,20130401,创业板指,399006,300238.XSHE,冠昊生物,300238,XSHE,20170703,0
399006.ZICN,20130401,创业板指,399006,300128.XSHE,锦富技术,300128,XSHE,20150401,0
399006.ZICN,20130401,创业板指,399006,300181.XSHE,佐力药业,300181,XSHE,20140102,0
399006.ZICN,20130401,创业板指,399006,300189.XSHE,神农基因,300189,XSHE,20131008,0
399006.ZICN,20130401,创业板指,399006,300212.XSHE,易华录,300212,XSHE,,1
399006.ZICN,20130401,创业板指,399006,300239.XSHE,东宝生物,300239,XSHE,20140401,0
399006.ZICN,20130401,创业板指,399006,300355.XSHE,蒙草生态,300355,XSHE,20151008,0
399006.ZICN,20130701,创业板指,399006,300016.XSHE,北陆药业,300016,XSHE,20140401,0
399006.ZICN,20130701,创业板指,399006,300045.XSHE,华力创通,300045,XSHE,20150701,0
399006.ZICN,20130701,创业板指,399006,300044.XSHE,赛为智能,300044,XSHE,20150105,0
399006.ZICN,20130701,创业板指,399006,300103.XSHE,达刚路机,300103,XSHE,20140102,0
399006.ZICN,20130701,创业板指,399006,300110.XSHE,华仁药业,300110,XSHE,20140701,0
399006.ZICN,20130701,创业板指,399006,300175.XSHE,朗源股份,300175,XSHE,20140102,0
399006.ZICN,20130701,创业板指,399006,300198.XSHE,纳川股份,300198,XSHE,20140401,0
399006.ZICN,20130701,创业板指,399006,300291.XSHE,华录百纳,300291,XSHE,20180402,0
399006.ZICN,20131008,创业板指,399006,300071.XSHE,华谊嘉信,300071,XSHE,20151008,0
399006.ZICN,20131008,创业板指,399006,300032.XSHE,金龙机电,300032,XSHE,20150105,0
399006.ZICN,20131008,创业板指,399006,300037.XSHE,新宙邦,300037,XSHE,20151008,0
399006.ZICN,20131008,创业板指,399006,300074.XSHE,华平股份,300074,XSHE,20160104,0
399006.ZICN,20131008,创业板指,399006,300083.XSHE,劲胜智能,300083,XSHE,20150105,0
399006.ZICN,20131008,创业板指,399006,300229.XSHE,拓尔思,300229,XSHE,20140701,0
399006.ZICN,20131008,创业板指,399006,300207.XSHE,欣旺达,300207,XSHE,,1
399006.ZICN,20131008,创业板指,399006,300303.XSHE,聚飞光电,300303,XSHE,20150401,0
399006.ZICN,20131008,创业板指,399006,300347.XSHE,泰格医药,300347,XSHE,,1
399006.ZICN,20140102,创业板指,399006,300056.XSHE,三维丝,300056,XSHE,20151008,0
399006.ZICN,20140102,创业板指,399006,300075.XSHE,数字政通,300075,XSHE,20170103,0
399006.ZICN,20140102,创业板指,399006,300253.XSHE,卫宁健康,300253,XSHE,,1
399006.ZICN,20140102,创业板指,399006,300148.XSHE,天舟文化,300148,XSHE,20151008,0
399006.ZICN,20140102,创业板指,399006,300205.XSHE,天喻信息,300205,XSHE,20160701,0
399006.ZICN,20140102,创业板指,399006,300244.XSHE,迪安诊断,300244,XSHE,,1
399006.ZICN,20140102,创业板指,399006,300336.XSHE,新文化,300336,XSHE,20150701,0
399006.ZICN,20140401,创业板指,399006,300043.XSHE,星辉娱乐,300043,XSHE,20180102,0
399006.ZICN,20140401,创业板指,399006,300182.XSHE,捷成股份,300182,XSHE,,1
399006.ZICN,20140401,创业板指,399006,300202.XSHE,聚龙股份,300202,XSHE,20180102,0
399006.ZICN,20140401,创业板指,399006,300226.XSHE,上海钢联,300226,XSHE,20170703,0
399006.ZICN,20140401,创业板指,399006,300262.XSHE,巴安水务,300262,XSHE,20141008,0
399006.ZICN,20140401,创业板指,399006,300295.XSHE,三六五网,300295,XSHE,20161010,0
399006.ZICN,20140401,创业板指,399006,300332.XSHE,天壕环境,300332,XSHE,20160104,0
399006.ZICN,20140701,创业板指,399006,300223.XSHE,北京君正,300223,XSHE,20150105,0
399006.ZICN,20140701,创业板指,399006,300181.XSHE,佐力药业,300181,XSHE,20150701,0
399006.ZICN,20140701,创业板指,399006,300203.XSHE,聚光科技,300203,XSHE,,1
399006.ZICN,20140701,创业板指,399006,300267.XSHE,尔康制药,300267,XSHE,20171009,0
399006.ZICN,20140701,创业板指,399006,300297.XSHE,蓝盾股份,300297,XSHE,20150105,0
399006.ZICN,20140701,创业板指,399006,300307.XSHE,慈星股份,300307,XSHE,20150401,0
399006.ZICN,20141008,创业板指,399006,300047.XSHE,天源迪科,300047,XSHE,20151008,0
399006.ZICN,20141008,创业板指,399006,300065.XSHE,海兰信,300065,XSHE,20150701,0
399006.ZICN,20141008,创业板指,399006,300245.XSHE,天玑科技,300245,XSHE,20150401,0
399006.ZICN,20141008,创业板指,399006,300129.XSHE,泰胜风能,300129,XSHE,20150701,0
399006.ZICN,20141008,创业板指,399006,300352.XSHE,北信源,300352,XSHE,20180102,0
399006.ZICN,20141008,创业板指,399006,300363.XSHE,博腾股份,300363,XSHE,20160104,0
399006.ZICN,20150105,创业板指,399006,300011.XSHE,鼎汉技术,300011,XSHE,20170103,0
399006.ZICN,20150105,创业板指,399006,300134.XSHE,大富科技,300134,XSHE,,1
399006.ZICN,20150105,创业板指,399006,300216.XSHE,千山药机,300216,XSHE,20180402,0
399006.ZICN,20150105,创业板指,399006,300288.XSHE,朗玛信息,300288,XSHE,20161010,0
399006.ZICN,20150105,创业板指,399006,300287.XSHE,飞利信,300287,XSHE,,1
399006.ZICN,20150401,创业板指,399006,300271.XSHE,华宇软件,300271,XSHE,,1
399006.ZICN,20150401,创业板指,399006,300010.XSHE,立思辰,300010,XSHE,,1
399006.ZICN,20150401,创业板指,399006,300033.XSHE,同花顺,300033,XSHE,,1
399006.ZICN,20150401,创业板指,399006,300085.XSHE,银之杰,300085,XSHE,,1
399006.ZICN,20150401,创业板指,399006,300178.XSHE,腾邦国际,300178,XSHE,20170405,0
399006.ZICN,20150401,创业板指,399006,300386.XSHE,飞天诚信,300386,XSHE,20160104,0
399006.ZICN,20150701,创业板指,399006,300032.XSHE,金龙机电,300032,XSHE,20170405,0
399006.ZICN,20150701,创业板指,399006,300156.XSHE,神雾环保,300156,XSHE,,1
399006.ZICN,20150701,创业板指,399006,300166.XSHE,东方国信,300166,XSHE,,1
399006.ZICN,20150701,创业板指,399006,300324.XSHE,旋极信息,300324,XSHE,,1
399006.ZICN,20150701,创业板指,399006,300367.XSHE,东方网力,300367,XSHE,,1
399006.ZICN,20150701,创业板指,399006,300433.XSHE,蓝思科技,300433,XSHE,,1
399006.ZICN,20150701,创业板指,399006,300408.XSHE,三环集团,300408,XSHE,,1
399006.ZICN,20151008,创业板指,399006,300053.XSHE,欧比特,300053,XSHE,20170703,0
399006.ZICN,20151008,创业板指,399006,300152.XSHE,科融环境,300152,XSHE,20160701,0
399006.ZICN,20151008,创业板指,399006,300111.XSHE,向日葵,300111,XSHE,20160401,0
399006.ZICN,20151008,创业板指,399006,300136.XSHE,信维通信,300136,XSHE,,1
399006.ZICN,20151008,创业板指,399006,300229.XSHE,拓尔思,300229,XSHE,20161010,0
399006.ZICN,20151008,创业板指,399006,300369.XSHE,绿盟科技,300369,XSHE,20171009,0
399006.ZICN,20151008,创业板指,399006,300431.XSHE,暴风集团,300431,XSHE,,1
399006.ZICN,20151008,创业板指,399006,300413.XSHE,芒果超媒,300413,XSHE,20160701,0
399006.ZICN,20151123,创业板指,399006,300498.XSHE,温氏股份,300498,XSHE,,1
399006.ZICN,20160104,创业板指,399006,300159.XSHE,新研股份,300159,XSHE,,1
399006.ZICN,20160104,创业板指,399006,300231.XSHE,银信科技,300231,XSHE,20161010,0
399006.ZICN,20160104,创业板指,399006,300252.XSHE,金信诺,300252,XSHE,20161010,0
399006.ZICN,20160104,创业板指,399006,300276.XSHE,三丰智能,300276,XSHE,20160701,0
399006.ZICN,20160104,创业板指,399006,300300.XSHE,汉鼎宇佑,300300,XSHE,20161010,0
399006.ZICN,20160104,创业板指,399006,300339.XSHE,润和软件,300339,XSHE,20170103,0
399006.ZICN,20160104,创业板指,399006,300336.XSHE,新文化,300336,XSHE,20170703,0
399006.ZICN,20160401,创业板指,399006,300078.XSHE,思创医惠,300078,XSHE,,1
399006.ZICN,20160401,创业板指,399006,300188.XSHE,美亚柏科,300188,XSHE,20170405,0
399006.ZICN,20160401,创业板指,399006,300333.XSHE,兆日科技,300333,XSHE,20170103,0
399006.ZICN,20160401,创业板指,399006,300383.XSHE,光环新网,300383,XSHE,,1
399006.ZICN,20160401,创业板指,399006,300418.XSHE,昆仑万维,300418,XSHE,,1
399006.ZICN,20160701,创业板指,399006,300014.XSHE,亿纬锂能,300014,XSHE,,1
399006.ZICN,20160701,创业板指,399006,300009.XSHE,安科生物,300009,XSHE,,1
399006.ZICN,20160701,创业板指,399006,300098.XSHE,高新兴,300098,XSHE,,1
399006.ZICN,20160701,创业板指,399006,300266.XSHE,兴源环境,300266,XSHE,,1
399006.ZICN,20160701,创业板指,399006,300359.XSHE,全通教育,300359,XSHE,20171009,0
399006.ZICN,20160701,创业板指,399006,300496.XSHE,中科创达,300496,XSHE,,1
399006.ZICN,20160701,创业板指,399006,300364.XSHE,中文在线,300364,XSHE,,1
399006.ZICN,20161010,创业板指,399006,300036.XSHE,超图软件,300036,XSHE,20170405,0
399006.ZICN,20161010,创业板指,399006,300037.XSHE,新宙邦,300037,XSHE,20180402,0
399006.ZICN,20161010,创业板指,399006,300073.XSHE,当升科技,300073,XSHE,,1
399006.ZICN,20161010,创业板指,399006,300118.XSHE,东方日升,300118,XSHE,20180702,0
399006.ZICN,20161010,创业板指,399006,300131.XSHE,英唐智控,300131,XSHE,20170405,0
399006.ZICN,20161010,创业板指,399006,300222.XSHE,科大智能,300222,XSHE,,1
399006.ZICN,20161010,创业板指,399006,300294.XSHE,博雅生物,300294,XSHE,,1
399006.ZICN,20161010,创业板指,399006,300297.XSHE,蓝盾股份,300297,XSHE,20180402,0
399006.ZICN,20161010,创业板指,399006,300296.XSHE,利亚德,300296,XSHE,,1
399006.ZICN,20170103,创业板指,399006,300185.XSHE,通裕重工,300185,XSHE,20180102,0
399006.ZICN,20170103,创业板指,399006,300292.XSHE,吴通控股,300292,XSHE,20171009,0
399006.ZICN,20170103,创业板指,399006,300377.XSHE,赢时胜,300377,XSHE,,1
399006.ZICN,20170103,创业板指,399006,300512.XSHE,中亚股份,300512,XSHE,20170703,0
399006.ZICN,20170103,创业板指,399006,300474.XSHE,景嘉微,300474,XSHE,20170703,0
399006.ZICN,20170103,创业板指,399006,300458.XSHE,全志科技,300458,XSHE,20181008,0
399006.ZICN,20170405,创业板指,399006,300145.XSHE,中金环境,300145,XSHE,,1
399006.ZICN,20170405,创业板指,399006,300197.XSHE,铁汉生态,300197,XSHE,,1
399006.ZICN,20170405,创业板指,399006,300317.XSHE,珈伟股份,300317,XSHE,20181008,0
399006.ZICN,20170405,创业板指,399006,300376.XSHE,易事特,300376,XSHE,20171009,0
399006.ZICN,20170405,创业板指,399006,300450.XSHE,先导智能,300450,XSHE,,1
399006.ZICN,20170405,创业板指,399006,300459.XSHE,金科文化,300459,XSHE,,1
399006.ZICN,20170703,创业板指,399006,300083.XSHE,劲胜智能,300083,XSHE,,1
399006.ZICN,20170703,创业板指,399006,300116.XSHE,坚瑞沃能,300116,XSHE,20181008,0
399006.ZICN,20170703,创业板指,399006,300180.XSHE,华峰超纤,300180,XSHE,,1
399006.ZICN,20170703,创业板指,399006,300257.XSHE,开山股份,300257,XSHE,20180702,0
399006.ZICN,20170703,创业板指,399006,300310.XSHE,宜通世纪,300310,XSHE,20181008,0
399006.ZICN,20170703,创业板指,399006,300355.XSHE,蒙草生态,300355,XSHE,,1
399006.ZICN,20170703,创业板指,399006,300558.XSHE,贝达药业,300558,XSHE,,1
399006.ZICN,20171009,创业板指,399006,300075.XSHE,数字政通,300075,XSHE,20180402,0
399006.ZICN,20171009,创业板指,399006,300284.XSHE,苏交科,300284,XSHE,20180702,0
399006.ZICN,20171009,创业板指,399006,300316.XSHE,晶盛机电,300316,XSHE,,1
399006.ZICN,20171009,创业板指,399006,300323.XSHE,华灿光电,300323,XSHE,,1
399006.ZICN,20171009,创业板指,399006,300463.XSHE,迈克生物,300463,XSHE,,1
399006.ZICN,20180102,创业板指,399006,300038.XSHE,数知科技,300038,XSHE,,1
399006.ZICN,20180102,创业板指,399006,300053.XSHE,欧比特,300053,XSHE,,1
399006.ZICN,20180102,创业板指,399006,300148.XSHE,天舟文化,300148,XSHE,20180702,0
399006.ZICN,20180102,创业板指,399006,300409.XSHE,道氏技术,300409,XSHE,,1
399006.ZICN,20180102,创业板指,399006,300628.XSHE,亿联网络,300628,XSHE,,1
399006.ZICN,20180102,创业板指,399006,300676.XSHE,华大基因,300676,XSHE,,1
399006.ZICN,20180102,创业板指,399006,300618.XSHE,寒锐钴业,300618,XSHE,,1
399006.ZICN,20180402,创业板指,399006,300699.XSHE,光威复材,300699,XSHE,,1
399006.ZICN,20180402,创业板指,399006,300679.XSHE,电连技术,300679,XSHE,20181008,0
399006.ZICN,20180402,创业板指,399006,300413.XSHE,芒果超媒,300413,XSHE,,1
399006.ZICN,20180402,创业板指,399006,300308.XSHE,中际旭创,300308,XSHE,,1
399006.ZICN,20180402,创业板指,399006,300285.XSHE,国瓷材料,300285,XSHE,,1
399006.ZICN,20180402,创业板指,399006,300474.XSHE,景嘉微,300474,XSHE,,1
399006.ZICN,20180702,创业板指,399006,300373.XSHE,扬杰科技,300373,XSHE,,1
399006.ZICN,20180702,创业板指,399006,300226.XSHE,上海钢联,300226,XSHE,,1
399006.ZICN,20180702,创业板指,399006,300601.XSHE,康泰生物,300601,XSHE,,1
399006.ZICN,20180702,创业板指,399006,300188.XSHE,美亚柏科,300188,XSHE,,1
399006.ZICN,20180702,创业板指,399006,300101.XSHE,振芯科技,300101,XSHE,,1
399006.ZICN,20181008,创业板指,399006,300036.XSHE,超图软件,300036,XSHE,,1
399006.ZICN,20181008,创业板指,399006,300616.XSHE,尚品宅配,300616,XSHE,,1
