secID,intoDate,secShortName,ticker,consID,consShortName,consTickerSymbol,consExchangeCD,outDate,isNew
399005.ZICN,20061227,中小板指,399005,002033.XSHE,丽江旅游,002033,XSHE,20100701,0
399005.ZICN,20061227,中小板指,399005,002034.XSHE,旺能环境,002034,XSHE,20070917,0
399005.ZICN,20061227,中小板指,399005,002035.XSHE,华帝股份,002035,XSHE,20100104,0
399005.ZICN,20061227,中小板指,399005,002036.XSHE,联创电子,002036,XSHE,20090701,0
399005.ZICN,20061227,中小板指,399005,002037.XSHE,久联发展,002037,XSHE,20140102,0
399005.ZICN,20061227,中小板指,399005,002038.XSHE,双鹭药业,002038,XSHE,,1
399005.ZICN,20061227,中小板指,399005,002039.XSHE,黔源电力,002039,XSHE,20070528,0
399005.ZICN,20061227,中小板指,399005,002040.XSHE,南京港,002040,XSHE,20080922,0
399005.ZICN,20061227,中小板指,399005,002041.XSHE,登海种业,002041,XSHE,20160104,0
399005.ZICN,20061227,中小板指,399005,002042.XSHE,华孚时尚,002042,XSHE,20080922,0
399005.ZICN,20061227,中小板指,399005,002043.XSHE,兔宝宝,002043,XSHE,20080519,0
399005.ZICN,20061227,中小板指,399005,002044.XSHE,美年健康,002044,XSHE,20070917,0
399005.ZICN,20061227,中小板指,399005,002045.XSHE,国光电器,002045,XSHE,20120702,0
399005.ZICN,20061227,中小板指,399005,002046.XSHE,轴研科技,002046,XSHE,20090119,0
399005.ZICN,20061227,中小板指,399005,002047.XSHE,宝鹰股份,002047,XSHE,20110701,0
399005.ZICN,20061227,中小板指,399005,002048.XSHE,宁波华翔,002048,XSHE,20160104,0
399005.ZICN,20061227,中小板指,399005,002049.XSHE,紫光国微,002049,XSHE,20080121,0
399005.ZICN,20061227,中小板指,399005,002050.XSHE,三花智控,002050,XSHE,20100701,0
399005.ZICN,20061227,中小板指,399005,002051.XSHE,中工国际,002051,XSHE,,1
399005.ZICN,20061227,中小板指,399005,002052.XSHE,同洲电子,002052,XSHE,20120104,0
399005.ZICN,20061227,中小板指,399005,002053.XSHE,云南能投,002053,XSHE,20110104,0
399005.ZICN,20061227,中小板指,399005,002054.XSHE,德美化工,002054,XSHE,20120104,0
399005.ZICN,20061227,中小板指,399005,002055.XSHE,得润电子,002055,XSHE,20070528,0
399005.ZICN,20061227,中小板指,399005,002056.XSHE,横店东磁,002056,XSHE,20150701,0
399005.ZICN,20061227,中小板指,399005,002057.XSHE,中钢天源,002057,XSHE,20070809,0
399005.ZICN,20061227,中小板指,399005,002058.XSHE,威尔泰,002058,XSHE,20070528,0
399005.ZICN,20061227,中小板指,399005,002059.XSHE,云南旅游,002059,XSHE,20080121,0
399005.ZICN,20061227,中小板指,399005,002060.XSHE,粤水电,002060,XSHE,20110104,0
399005.ZICN,20061227,中小板指,399005,002061.XSHE,浙江交科,002061,XSHE,20080922,0
399005.ZICN,20061227,中小板指,399005,002062.XSHE,宏润建设,002062,XSHE,20110701,0
399005.ZICN,20061227,中小板指,399005,002063.XSHE,远光软件,002063,XSHE,20080519,0
399005.ZICN,20061227,中小板指,399005,002064.XSHE,华峰氨纶,002064,XSHE,20160104,0
399005.ZICN,20061227,中小板指,399005,002065.XSHE,东华软件,002065,XSHE,,1
399005.ZICN,20061227,中小板指,399005,002066.XSHE,瑞泰科技,002066,XSHE,20070528,0
399005.ZICN,20061227,中小板指,399005,002067.XSHE,景兴纸业,002067,XSHE,20110701,0
399005.ZICN,20061227,中小板指,399005,002068.XSHE,黑猫股份,002068,XSHE,20090701,0
399005.ZICN,20061227,中小板指,399005,002069.XSHE,獐子岛,002069,XSHE,20150701,0
399005.ZICN,20061227,中小板指,399005,002070.XSHE,*ST众和,002070,XSHE,20070917,0
399005.ZICN,20061227,中小板指,399005,002071.XSHE,长城影视,002071,XSHE,20080121,0
399005.ZICN,20061227,中小板指,399005,002072.XSHE,凯瑞德,002072,XSHE,20080121,0
399005.ZICN,20061227,中小板指,399005,002073.XSHE,软控股份,002073,XSHE,20170103,0
399005.ZICN,20061227,中小板指,399005,002074.XSHE,国轩高科,002074,XSHE,20070917,0
399005.ZICN,20061227,中小板指,399005,002075.XSHE,沙钢股份,002075,XSHE,20080922,0
399005.ZICN,20061227,中小板指,399005,002076.XSHE,雪莱特,002076,XSHE,20090119,0
399005.ZICN,20061227,中小板指,399005,002079.XSHE,苏州固锝,002079,XSHE,20090119,0
399005.ZICN,20061227,中小板指,399005,002078.XSHE,太阳纸业,002078,XSHE,20120702,0
399005.ZICN,20061227,中小板指,399005,002077.XSHE,大港股份,002077,XSHE,20090701,0
399005.ZICN,20061227,中小板指,399005,002080.XSHE,中材科技,002080,XSHE,20130104,0
399005.ZICN,20061227,中小板指,399005,002081.XSHE,金螳螂,002081,XSHE,,1
399005.ZICN,20061227,中小板指,399005,002082.XSHE,万邦德,002082,XSHE,20080519,0
399005.ZICN,20061227,中小板指,399005,002083.XSHE,孚日股份,002083,XSHE,20140102,0
399005.ZICN,20061227,中小板指,399005,002084.XSHE,海鸥住工,002084,XSHE,20080922,0
399005.ZICN,20061227,中小板指,399005,002085.XSHE,万丰奥威,002085,XSHE,20090119,0
399005.ZICN,20061227,中小板指,399005,002086.XSHE,东方海洋,002086,XSHE,20070917,0
399005.ZICN,20061227,中小板指,399005,002087.XSHE,新野纺织,002087,XSHE,20080519,0
399005.ZICN,20061227,中小板指,399005,002088.XSHE,鲁阳节能,002088,XSHE,20120104,0
399005.ZICN,20061227,中小板指,399005,002089.XSHE,新海宜,002089,XSHE,20070528,0
399005.ZICN,20061227,中小板指,399005,002090.XSHE,金智科技,002090,XSHE,20080121,0
399005.ZICN,20061227,中小板指,399005,002091.XSHE,江苏国泰,002091,XSHE,20150701,0
399005.ZICN,20061227,中小板指,399005,002092.XSHE,中泰化学,002092,XSHE,,1
399005.ZICN,20061227,中小板指,399005,002095.XSHE,生意宝,002095,XSHE,20090119,0
399005.ZICN,20061227,中小板指,399005,002094.XSHE,青岛金王,002094,XSHE,20100104,0
399005.ZICN,20061227,中小板指,399005,002093.XSHE,国脉科技,002093,XSHE,20140701,0
399005.ZICN,20061227,中小板指,399005,002099.XSHE,海翔药业,002099,XSHE,20080519,0
399005.ZICN,20061227,中小板指,399005,002100.XSHE,天康生物,002100,XSHE,20070917,0
399005.ZICN,20061227,中小板指,399005,002097.XSHE,山河智能,002097,XSHE,20130701,0
399005.ZICN,20061227,中小板指,399005,002096.XSHE,南岭民爆,002096,XSHE,20070917,0
399005.ZICN,20061227,中小板指,399005,002098.XSHE,浔兴股份,002098,XSHE,20090119,0
399005.ZICN,20070528,中小板指,399005,002103.XSHE,广博股份,002103,XSHE,20080121,0
399005.ZICN,20070528,中小板指,399005,002105.XSHE,信隆健康,002105,XSHE,20080121,0
399005.ZICN,20070528,中小板指,399005,002110.XSHE,三钢闽光,002110,XSHE,20130104,0
399005.ZICN,20070528,中小板指,399005,002106.XSHE,莱宝高科,002106,XSHE,20160701,0
399005.ZICN,20070528,中小板指,399005,002109.XSHE,兴化股份,002109,XSHE,20130104,0
399005.ZICN,20070809,中小板指,399005,002142.XSHE,宁波银行,002142,XSHE,,1
399005.ZICN,20070917,中小板指,399005,002104.XSHE,恒宝股份,002104,XSHE,20170703,0
399005.ZICN,20070917,中小板指,399005,002114.XSHE,罗平锌电,002114,XSHE,20090119,0
399005.ZICN,20070917,中小板指,399005,002123.XSHE,梦网集团,002123,XSHE,20140701,0
399005.ZICN,20070917,中小板指,399005,002122.XSHE,*ST天马,002122,XSHE,20140102,0
399005.ZICN,20070917,中小板指,399005,002129.XSHE,中环股份,002129,XSHE,,1
399005.ZICN,20070917,中小板指,399005,002134.XSHE,天津普林,002134,XSHE,20080519,0
399005.ZICN,20070917,中小板指,399005,002135.XSHE,东南网架,002135,XSHE,20080519,0
399005.ZICN,20070917,中小板指,399005,002128.XSHE,露天煤业,002128,XSHE,20140701,0
399005.ZICN,20080121,中小板指,399005,002140.XSHE,东华科技,002140,XSHE,20150105,0
399005.ZICN,20080121,中小板指,399005,002153.XSHE,石基信息,002153,XSHE,,1
399005.ZICN,20080121,中小板指,399005,002146.XSHE,荣盛发展,002146,XSHE,,1
399005.ZICN,20080121,中小板指,399005,002152.XSHE,广电运通,002152,XSHE,,1
399005.ZICN,20080121,中小板指,399005,002155.XSHE,湖南黄金,002155,XSHE,20160104,0
399005.ZICN,20080121,中小板指,399005,002156.XSHE,通富微电,002156,XSHE,20090119,0
399005.ZICN,20080121,中小板指,399005,002160.XSHE,常铝股份,002160,XSHE,20080922,0
399005.ZICN,20080121,中小板指,399005,002172.XSHE,澳洋健康,002172,XSHE,20120702,0
399005.ZICN,20080519,中小板指,399005,002133.XSHE,广宇集团,002133,XSHE,20110701,0
399005.ZICN,20080519,中小板指,399005,002183.XSHE,怡亚通,002183,XSHE,,1
399005.ZICN,20080519,中小板指,399005,002182.XSHE,云海金属,002182,XSHE,20100701,0
399005.ZICN,20080519,中小板指,399005,002187.XSHE,广百股份,002187,XSHE,20110104,0
399005.ZICN,20080519,中小板指,399005,002186.XSHE,全聚德,002186,XSHE,20110104,0
399005.ZICN,20080519,中小板指,399005,002191.XSHE,劲嘉股份,002191,XSHE,20180102,0
399005.ZICN,20080519,中小板指,399005,002194.XSHE,*ST凡谷,002194,XSHE,20120104,0
399005.ZICN,20080519,中小板指,399005,002202.XSHE,金风科技,002202,XSHE,,1
399005.ZICN,20080519,中小板指,399005,002204.XSHE,大连重工,002204,XSHE,20100701,0
399005.ZICN,20080519,中小板指,399005,002211.XSHE,宏达新材,002211,XSHE,20090701,0
399005.ZICN,20080922,中小板指,399005,002032.XSHE,苏泊尔,002032,XSHE,20140102,0
399005.ZICN,20080922,中小板指,399005,002161.XSHE,远望谷,002161,XSHE,20150701,0
399005.ZICN,20080922,中小板指,399005,002217.XSHE,合力泰,002217,XSHE,20110104,0
399005.ZICN,20080922,中小板指,399005,002218.XSHE,拓日新能,002218,XSHE,20130701,0
399005.ZICN,20080922,中小板指,399005,002244.XSHE,滨江集团,002244,XSHE,20150105,0
399005.ZICN,20080922,中小板指,399005,002237.XSHE,恒邦股份,002237,XSHE,20140701,0
399005.ZICN,20080922,中小板指,399005,002233.XSHE,塔牌集团,002233,XSHE,20140102,0
399005.ZICN,20080922,中小板指,399005,002240.XSHE,威华股份,002240,XSHE,20090701,0
399005.ZICN,20080922,中小板指,399005,002242.XSHE,九阳股份,002242,XSHE,20150105,0
399005.ZICN,20090119,中小板指,399005,002147.XSHE,新光圆成,002147,XSHE,20100701,0
399005.ZICN,20090119,中小板指,399005,002254.XSHE,泰和新材,002254,XSHE,20140701,0
399005.ZICN,20090119,中小板指,399005,002249.XSHE,大洋电机,002249,XSHE,20130701,0
399005.ZICN,20090119,中小板指,399005,002252.XSHE,上海莱士,002252,XSHE,20110701,0
399005.ZICN,20090119,中小板指,399005,002274.XSHE,华昌化工,002274,XSHE,20100701,0
399005.ZICN,20090119,中小板指,399005,002251.XSHE,步步高,002251,XSHE,20110701,0
399005.ZICN,20090119,中小板指,399005,002267.XSHE,陕天然气,002267,XSHE,20110701,0
399005.ZICN,20090119,中小板指,399005,002269.XSHE,美邦服饰,002269,XSHE,20160701,0
399005.ZICN,20090119,中小板指,399005,002272.XSHE,川润股份,002272,XSHE,20100104,0
399005.ZICN,20090701,中小板指,399005,002181.XSHE,粤传媒,002181,XSHE,20120104,0
399005.ZICN,20090701,中小板指,399005,002039.XSHE,黔源电力,002039,XSHE,20110104,0
399005.ZICN,20090701,中小板指,399005,002179.XSHE,中航光电,002179,XSHE,20140102,0
399005.ZICN,20090701,中小板指,399005,002185.XSHE,华天科技,002185,XSHE,20120104,0
399005.ZICN,20090701,中小板指,399005,002200.XSHE,云投生态,002200,XSHE,20100701,0
399005.ZICN,20100104,中小板指,399005,002042.XSHE,华孚时尚,002042,XSHE,20100701,0
399005.ZICN,20100104,中小板指,399005,002063.XSHE,远光软件,002063,XSHE,20170103,0
399005.ZICN,20100104,中小板指,399005,002230.XSHE,科大讯飞,002230,XSHE,,1
399005.ZICN,20100104,中小板指,399005,002232.XSHE,启明信息,002232,XSHE,20130104,0
399005.ZICN,20100701,中小板指,399005,002068.XSHE,黑猫股份,002068,XSHE,20130701,0
399005.ZICN,20100701,中小板指,399005,002086.XSHE,东方海洋,002086,XSHE,20130701,0
399005.ZICN,20100701,中小板指,399005,002089.XSHE,新海宜,002089,XSHE,20130104,0
399005.ZICN,20100701,中小板指,399005,002096.XSHE,南岭民爆,002096,XSHE,20140102,0
399005.ZICN,20100701,中小板指,399005,002121.XSHE,科陆电子,002121,XSHE,20130104,0
399005.ZICN,20100701,中小板指,399005,002294.XSHE,信立泰,002294,XSHE,20120702,0
399005.ZICN,20100701,中小板指,399005,002304.XSHE,洋河股份,002304,XSHE,,1
399005.ZICN,20100701,中小板指,399005,002309.XSHE,中利集团,002309,XSHE,20110701,0
399005.ZICN,20100701,中小板指,399005,002320.XSHE,海峡股份,002320,XSHE,20120104,0
399005.ZICN,20110104,中小板指,399005,002100.XSHE,天康生物,002100,XSHE,20120702,0
399005.ZICN,20110104,中小板指,399005,002154.XSHE,报喜鸟,002154,XSHE,20140701,0
399005.ZICN,20110104,中小板指,399005,002167.XSHE,东方锆业,002167,XSHE,20150701,0
399005.ZICN,20110104,中小板指,399005,002362.XSHE,汉王科技,002362,XSHE,20120702,0
399005.ZICN,20110104,中小板指,399005,002277.XSHE,友阿股份,002277,XSHE,20160104,0
399005.ZICN,20110104,中小板指,399005,002385.XSHE,大北农,002385,XSHE,,1
399005.ZICN,20110104,中小板指,399005,002399.XSHE,海普瑞,002399,XSHE,20180702,0
399005.ZICN,20110104,中小板指,399005,002415.XSHE,海康威视,002415,XSHE,,1
399005.ZICN,20110104,中小板指,399005,002422.XSHE,科伦药业,002422,XSHE,,1
399005.ZICN,20110701,中小板指,399005,002013.XSHE,中航机电,002013,XSHE,20140102,0
399005.ZICN,20110701,中小板指,399005,002156.XSHE,通富微电,002156,XSHE,20130701,0
399005.ZICN,20110701,中小板指,399005,002168.XSHE,深圳惠程,002168,XSHE,,1
399005.ZICN,20110701,中小板指,399005,002299.XSHE,圣农发展,002299,XSHE,20180702,0
399005.ZICN,20110701,中小板指,399005,002310.XSHE,东方园林,002310,XSHE,,1
399005.ZICN,20110701,中小板指,399005,002408.XSHE,齐翔腾达,002408,XSHE,20130701,0
399005.ZICN,20110701,中小板指,399005,002500.XSHE,山西证券,002500,XSHE,,1
399005.ZICN,20110701,中小板指,399005,002493.XSHE,荣盛石化,002493,XSHE,20120702,0
399005.ZICN,20120104,中小板指,399005,002006.XSHE,精功科技,002006,XSHE,20140102,0
399005.ZICN,20120104,中小板指,399005,002079.XSHE,苏州固锝,002079,XSHE,20150701,0
399005.ZICN,20120104,中小板指,399005,002190.XSHE,成飞集成,002190,XSHE,20170703,0
399005.ZICN,20120104,中小板指,399005,002223.XSHE,鱼跃医疗,002223,XSHE,,1
399005.ZICN,20120104,中小板指,399005,002225.XSHE,濮耐股份,002225,XSHE,20130104,0
399005.ZICN,20120104,中小板指,399005,002236.XSHE,大华股份,002236,XSHE,,1
399005.ZICN,20120104,中小板指,399005,002241.XSHE,歌尔股份,002241,XSHE,,1
399005.ZICN,20120104,中小板指,399005,002405.XSHE,四维图新,002405,XSHE,,1
399005.ZICN,20120104,中小板指,399005,002594.XSHE,比亚迪,002594,XSHE,,1
399005.ZICN,20120702,中小板指,399005,002252.XSHE,上海莱士,002252,XSHE,,1
399005.ZICN,20120702,中小板指,399005,002261.XSHE,拓维信息,002261,XSHE,20130701,0
399005.ZICN,20120702,中小板指,399005,002267.XSHE,陕天然气,002267,XSHE,20140701,0
399005.ZICN,20120702,中小板指,399005,002292.XSHE,奥飞娱乐,002292,XSHE,,1
399005.ZICN,20120702,中小板指,399005,002340.XSHE,格林美,002340,XSHE,,1
399005.ZICN,20120702,中小板指,399005,002353.XSHE,杰瑞股份,002353,XSHE,20180702,0
399005.ZICN,20120702,中小板指,399005,002407.XSHE,多氟多,002407,XSHE,20130701,0
399005.ZICN,20120702,中小板指,399005,002450.XSHE,康得新,002450,XSHE,,1
399005.ZICN,20120702,中小板指,399005,002601.XSHE,龙蟒佰利,002601,XSHE,20140102,0
399005.ZICN,20130104,中小板指,399005,002050.XSHE,三花智控,002050,XSHE,20160701,0
399005.ZICN,20130104,中小板指,399005,002251.XSHE,步步高,002251,XSHE,20160104,0
399005.ZICN,20130104,中小板指,399005,002262.XSHE,恩华药业,002262,XSHE,20150105,0
399005.ZICN,20130104,中小板指,399005,002250.XSHE,联化科技,002250,XSHE,20170103,0
399005.ZICN,20130104,中小板指,399005,002375.XSHE,亚厦股份,002375,XSHE,20170703,0
399005.ZICN,20130104,中小板指,399005,002428.XSHE,云南锗业,002428,XSHE,20170703,0
399005.ZICN,20130104,中小板指,399005,002570.XSHE,*ST因美,002570,XSHE,20180102,0
399005.ZICN,20130104,中小板指,399005,002673.XSHE,西部证券,002673,XSHE,,1
399005.ZICN,20130701,中小板指,399005,002219.XSHE,恒康医疗,002219,XSHE,20160701,0
399005.ZICN,20130701,中小板指,399005,002275.XSHE,桂林三金,002275,XSHE,20140701,0
399005.ZICN,20130701,中小板指,399005,002273.XSHE,水晶光电,002273,XSHE,,1
399005.ZICN,20130701,中小板指,399005,002293.XSHE,罗莱生活,002293,XSHE,20140701,0
399005.ZICN,20130701,中小板指,399005,002294.XSHE,信立泰,002294,XSHE,,1
399005.ZICN,20130701,中小板指,399005,002311.XSHE,海大集团,002311,XSHE,,1
399005.ZICN,20130701,中小板指,399005,002344.XSHE,海宁皮城,002344,XSHE,20160701,0
399005.ZICN,20130701,中小板指,399005,002456.XSHE,欧菲科技,002456,XSHE,,1
399005.ZICN,20130701,中小板指,399005,002476.XSHE,宝莫股份,002476,XSHE,20150105,0
399005.ZICN,20140102,中小板指,399005,002052.XSHE,同洲电子,002052,XSHE,20170103,0
399005.ZICN,20140102,中小板指,399005,002148.XSHE,北纬科技,002148,XSHE,20150701,0
399005.ZICN,20140102,中小板指,399005,002151.XSHE,北斗星通,002151,XSHE,20160701,0
399005.ZICN,20140102,中小板指,399005,002185.XSHE,华天科技,002185,XSHE,,1
399005.ZICN,20140102,中小板指,399005,002396.XSHE,星网锐捷,002396,XSHE,20170103,0
399005.ZICN,20140102,中小板指,399005,002308.XSHE,威创股份,002308,XSHE,20140701,0
399005.ZICN,20140102,中小板指,399005,002368.XSHE,太极股份,002368,XSHE,20180102,0
399005.ZICN,20140102,中小板指,399005,002378.XSHE,章源钨业,002378,XSHE,20150105,0
399005.ZICN,20140102,中小板指,399005,002429.XSHE,兆驰股份,002429,XSHE,20170103,0
399005.ZICN,20140102,中小板指,399005,002573.XSHE,清新环境,002573,XSHE,,1
399005.ZICN,20140701,中小板指,399005,002181.XSHE,粤传媒,002181,XSHE,20160104,0
399005.ZICN,20140701,中小板指,399005,002049.XSHE,紫光国微,002049,XSHE,,1
399005.ZICN,20140701,中小板指,399005,002229.XSHE,鸿博股份,002229,XSHE,20150701,0
399005.ZICN,20140701,中小板指,399005,002410.XSHE,广联达,002410,XSHE,,1
399005.ZICN,20140701,中小板指,399005,002400.XSHE,省广集团,002400,XSHE,20180702,0
399005.ZICN,20140701,中小板指,399005,002414.XSHE,高德红外,002414,XSHE,20160104,0
399005.ZICN,20140701,中小板指,399005,002465.XSHE,海格通信,002465,XSHE,,1
399005.ZICN,20140701,中小板指,399005,002475.XSHE,立讯精密,002475,XSHE,,1
399005.ZICN,20140701,中小板指,399005,002653.XSHE,海思科,002653,XSHE,20160701,0
399005.ZICN,20140701,中小板指,399005,002701.XSHE,奥瑞金,002701,XSHE,20180702,0
399005.ZICN,20150105,中小板指,399005,002179.XSHE,中航光电,002179,XSHE,,1
399005.ZICN,20150105,中小板指,399005,002312.XSHE,三泰控股,002312,XSHE,20170103,0
399005.ZICN,20150105,中小板指,399005,002424.XSHE,贵州百灵,002424,XSHE,,1
399005.ZICN,20150105,中小板指,399005,002437.XSHE,誉衡药业,002437,XSHE,20180102,0
399005.ZICN,20150105,中小板指,399005,002470.XSHE,金正大,002470,XSHE,,1
399005.ZICN,20150105,中小板指,399005,002603.XSHE,以岭药业,002603,XSHE,20160701,0
399005.ZICN,20150701,中小板指,399005,002018.XSHE,*ST华信,002018,XSHE,20180702,0
399005.ZICN,20150701,中小板指,399005,002095.XSHE,生意宝,002095,XSHE,20170703,0
399005.ZICN,20150701,中小板指,399005,002178.XSHE,延华智能,002178,XSHE,20160104,0
399005.ZICN,20150701,中小板指,399005,002195.XSHE,二三四五,002195,XSHE,,1
399005.ZICN,20150701,中小板指,399005,002266.XSHE,浙富控股,002266,XSHE,20170703,0
399005.ZICN,20150701,中小板指,399005,002285.XSHE,世联行,002285,XSHE,,1
399005.ZICN,20150701,中小板指,399005,002439.XSHE,启明星辰,002439,XSHE,,1
399005.ZICN,20150701,中小板指,399005,002501.XSHE,利源精制,002501,XSHE,20170103,0
399005.ZICN,20150701,中小板指,399005,002657.XSHE,中科金财,002657,XSHE,20180102,0
399005.ZICN,20150701,中小板指,399005,002736.XSHE,国信证券,002736,XSHE,,1
399005.ZICN,20160104,中小板指,399005,002013.XSHE,中航机电,002013,XSHE,,1
399005.ZICN,20160104,中小板指,399005,002130.XSHE,沃尔核材,002130,XSHE,20170103,0
399005.ZICN,20160104,中小板指,399005,002261.XSHE,拓维信息,002261,XSHE,20170703,0
399005.ZICN,20160104,中小板指,399005,002276.XSHE,万马股份,002276,XSHE,20180702,0
399005.ZICN,20160104,中小板指,399005,002280.XSHE,联络互动,002280,XSHE,,1
399005.ZICN,20160104,中小板指,399005,002489.XSHE,浙江永强,002489,XSHE,20180102,0
399005.ZICN,20160104,中小板指,399005,002491.XSHE,通鼎互联,002491,XSHE,,1
399005.ZICN,20160104,中小板指,399005,002555.XSHE,三七互娱,002555,XSHE,,1
399005.ZICN,20160104,中小板指,399005,002568.XSHE,百润股份,002568,XSHE,20170103,0
399005.ZICN,20160104,中小板指,399005,002739.XSHE,万达电影,002739,XSHE,,1
399005.ZICN,20160701,中小板指,399005,002010.XSHE,传化智联,002010,XSHE,,1
399005.ZICN,20160701,中小板指,399005,002027.XSHE,分众传媒,002027,XSHE,,1
399005.ZICN,20160701,中小板指,399005,002074.XSHE,国轩高科,002074,XSHE,,1
399005.ZICN,20160701,中小板指,399005,002075.XSHE,沙钢股份,002075,XSHE,,1
399005.ZICN,20160701,中小板指,399005,002085.XSHE,万丰奥威,002085,XSHE,,1
399005.ZICN,20160701,中小板指,399005,002161.XSHE,远望谷,002161,XSHE,20170703,0
399005.ZICN,20160701,中小板指,399005,002176.XSHE,江特电机,002176,XSHE,,1
399005.ZICN,20160701,中小板指,399005,002284.XSHE,亚太股份,002284,XSHE,20170703,0
399005.ZICN,20160701,中小板指,399005,002466.XSHE,天齐锂业,002466,XSHE,,1
399005.ZICN,20160701,中小板指,399005,002460.XSHE,赣锋锂业,002460,XSHE,,1
399005.ZICN,20170103,中小板指,399005,002108.XSHE,沧州明珠,002108,XSHE,20180702,0
399005.ZICN,20170103,中小板指,399005,002224.XSHE,三力士,002224,XSHE,20180102,0
399005.ZICN,20170103,中小板指,399005,002407.XSHE,多氟多,002407,XSHE,,1
399005.ZICN,20170103,中小板指,399005,002426.XSHE,胜利精密,002426,XSHE,,1
399005.ZICN,20170103,中小板指,399005,002508.XSHE,老板电器,002508,XSHE,,1
399005.ZICN,20170103,中小板指,399005,002610.XSHE,爱康科技,002610,XSHE,20180102,0
399005.ZICN,20170103,中小板指,399005,002624.XSHE,完美世界,002624,XSHE,,1
399005.ZICN,20170103,中小板指,399005,002716.XSHE,金贵银业,002716,XSHE,20180102,0
399005.ZICN,20170103,中小板指,399005,002709.XSHE,天赐材料,002709,XSHE,,1
399005.ZICN,20170103,中小板指,399005,002797.XSHE,第一创业,002797,XSHE,,1
399005.ZICN,20170703,中小板指,399005,002044.XSHE,美年健康,002044,XSHE,,1
399005.ZICN,20170703,中小板指,399005,002131.XSHE,利欧股份,002131,XSHE,,1
399005.ZICN,20170703,中小板指,399005,002217.XSHE,合力泰,002217,XSHE,,1
399005.ZICN,20170703,中小板指,399005,002271.XSHE,东方雨虹,002271,XSHE,,1
399005.ZICN,20170703,中小板指,399005,002352.XSHE,顺丰控股,002352,XSHE,,1
399005.ZICN,20170703,中小板指,399005,002366.XSHE,台海核电,002366,XSHE,,1
399005.ZICN,20170703,中小板指,399005,002411.XSHE,必康股份,002411,XSHE,,1
399005.ZICN,20170703,中小板指,399005,002558.XSHE,巨人网络,002558,XSHE,,1
399005.ZICN,20170703,中小板指,399005,002572.XSHE,索菲亚,002572,XSHE,,1
