secID,intoDate,secShortName,ticker,consID,consShortName,consTickerSymbol,consExchangeCD,outDate,isNew
399971.ZICN,20140415,中证传媒,399971,000156.XSHE,华数传媒,000156,XSHE,,1
399971.ZICN,20140415,中证传媒,399971,000503.XSHE,国新健康,000503,XSHE,20200615,0
399971.ZICN,20140415,中证传媒,399971,000665.XSHE,湖北广电,000665,XSHE,20141215,0
399971.ZICN,20140415,中证传媒,399971,000719.XSHE,中原传媒,000719,XSHE,20150615,0
399971.ZICN,20140415,中证传媒,399971,000793.XSHE,华闻传媒,000793,XSHE,20190617,0
399971.ZICN,20140415,中证传媒,399971,000839.XSHE,中信国安,000839,XSHE,20200615,0
399971.ZICN,20140415,中证传媒,399971,000917.XSHE,电广传媒,000917,XSHE,20181217,0
399971.ZICN,20140415,中证传媒,399971,002181.XSHE,粤传媒,002181,XSHE,20161212,0
399971.ZICN,20140415,中证传媒,399971,600037.XSHG,歌华有线,600037,XSHG,,1
399971.ZICN,20140415,中证传媒,399971,600088.XSHG,中视传媒,600088,XSHG,20151214,0
399971.ZICN,20140415,中证传媒,399971,600373.XSHG,中文传媒,600373,XSHG,,1
399971.ZICN,20140415,中证传媒,399971,600551.XSHG,时代出版,600551,XSHG,20160613,0
399971.ZICN,20140415,中证传媒,399971,600633.XSHG,浙数文化,600633,XSHG,,1
399971.ZICN,20140415,中证传媒,399971,600637.XSHG,东方明珠,600637,XSHG,,1
399971.ZICN,20140415,中证传媒,399971,600757.XSHG,长江传媒,600757,XSHG,20161212,0
399971.ZICN,20140415,中证传媒,399971,600804.XSHG,鹏博士,600804,XSHG,20180611,0
399971.ZICN,20140415,中证传媒,399971,600825.XSHG,新华传媒,600825,XSHG,20161212,0
399971.ZICN,20140415,中证传媒,399971,600831.XSHG,广电网络,600831,XSHG,20151214,0
399971.ZICN,20140415,中证传媒,399971,002095.XSHE,生意宝,002095,XSHE,20170612,0
399971.ZICN,20140415,中证传媒,399971,601999.XSHG,出版传媒,601999,XSHG,20151214,0
399971.ZICN,20140415,中证传媒,399971,002238.XSHE,天威视讯,002238,XSHE,20151214,0
399971.ZICN,20140415,中证传媒,399971,002315.XSHE,焦点科技,002315,XSHE,20160613,0
399971.ZICN,20140415,中证传媒,399971,601801.XSHG,皖新传媒,601801,XSHG,20200615,0
399971.ZICN,20140415,中证传媒,399971,300017.XSHE,网宿科技,300017,XSHE,20200615,0
399971.ZICN,20140415,中证传媒,399971,300027.XSHE,华谊兄弟,300027,XSHE,20200615,0
399971.ZICN,20140415,中证传媒,399971,300051.XSHE,三五互联,300051,XSHE,20141215,0
399971.ZICN,20140415,中证传媒,399971,300052.XSHE,中青宝,300052,XSHE,20151214,0
399971.ZICN,20140415,中证传媒,399971,300058.XSHE,蓝色光标,300058,XSHE,,1
